county,state,date,cumulative_cases,New.cases
Amador County,CA,2021-01-06,2717,311
Amador County,CA,2021-01-13,2921,204
Amador County,CA,2021-01-20,3048,127
Amador County,CA,2021-01-27,3137,89
Amador County,CA,2021-02-03,3302,165
Amador County,CA,2021-02-10,3376,74
Amador County,CA,2021-02-17,3442,66
Amador County,CA,2021-02-24,3470,28
Amador County,CA,2021-03-03,3505,35
Amador County,CA,2021-03-10,3526,21
Amador County,CA,2021-03-17,3542,16
Amador County,CA,2021-03-24,3556,14
Amador County,CA,2021-03-31,3583,27
Amador County,CA,2021-04-07,3620,37
Amador County,CA,2021-04-14,3642,22
Amador County,CA,2021-04-21,3664,22
Amador County,CA,2021-04-28,3678,14
Amador County,CA,2021-05-05,3683,5
Amador County,CA,2021-05-12,3690,7
Amador County,CA,2021-05-19,3702,12
Amador County,CA,2021-05-26,3709,7
Amador County,CA,2021-06-02,3720,11
Amador County,CA,2021-06-09,3737,17
Amador County,CA,2021-06-16,3756,19
Amador County,CA,2021-06-23,3776,20
Amador County,CA,2021-06-30,3787,11
Amador County,CA,2021-07-07,3801,14
Amador County,CA,2021-07-14,3817,16
Amador County,CA,2021-07-21,3841,24
Amador County,CA,2021-07-28,3895,54
Amador County,CA,2021-08-04,3987,92
Amador County,CA,2021-08-11,4130,143
Amador County,CA,2021-08-18,4304,174
Amador County,CA,2021-08-25,4421,117
Amador County,CA,2021-09-01,4598,177
Amador County,CA,2021-09-08,4725,127
Amador County,CA,2021-09-15,4838,113
Amador County,CA,2021-09-22,4948,110
Amador County,CA,2021-09-29,5101,153
Amador County,CA,2021-10-06,5249,148
Amador County,CA,2021-10-13,5358,109
Amador County,CA,2021-10-20,5424,66
Amador County,CA,2021-10-27,5522,98
Amador County,CA,2021-11-03,5595,73
Amador County,CA,2021-11-10,5659,64
Amador County,CA,2021-11-17,5710,51
Amador County,CA,2021-11-24,5738,28
Amador County,CA,2021-12-01,5784,46
Amador County,CA,2021-12-08,5849,65
Amador County,CA,2021-12-15,5882,33
Amador County,CA,2021-12-22,5921,39
Amador County,CA,2021-12-29,5984,63
Contra Costa County,CA,2021-01-06,44187,4354
Contra Costa County,CA,2021-01-13,49078,4891
Contra Costa County,CA,2021-01-20,53636,4558
Contra Costa County,CA,2021-01-27,56310,2674
Contra Costa County,CA,2021-02-03,58552,2242
Contra Costa County,CA,2021-02-10,60343,1791
Contra Costa County,CA,2021-02-17,61626,1283
Contra Costa County,CA,2021-02-24,62693,1067
Contra Costa County,CA,2021-03-03,63649,956
Contra Costa County,CA,2021-03-10,64424,775
Contra Costa County,CA,2021-03-17,65071,647
Contra Costa County,CA,2021-03-24,65626,555
Contra Costa County,CA,2021-03-31,66192,566
Contra Costa County,CA,2021-04-07,66739,547
Contra Costa County,CA,2021-04-14,67485,746
Contra Costa County,CA,2021-04-21,68097,612
Contra Costa County,CA,2021-04-28,68697,600
Contra Costa County,CA,2021-05-05,69179,482
Contra Costa County,CA,2021-05-12,69671,492
Contra Costa County,CA,2021-05-19,70029,358
Contra Costa County,CA,2021-05-26,70457,428
Contra Costa County,CA,2021-06-02,70707,250
Contra Costa County,CA,2021-06-09,71078,371
Contra Costa County,CA,2021-06-16,71428,350
Contra Costa County,CA,2021-06-23,71818,390
Contra Costa County,CA,2021-06-30,72152,334
Contra Costa County,CA,2021-07-07,72625,473
Contra Costa County,CA,2021-07-14,73349,724
Contra Costa County,CA,2021-07-21,74614,1265
Contra Costa County,CA,2021-07-28,76763,2149
Contra Costa County,CA,2021-08-04,79320,2557
Contra Costa County,CA,2021-08-11,81649,2329
Contra Costa County,CA,2021-08-18,84198,2549
Contra Costa County,CA,2021-08-25,86748,2550
Contra Costa County,CA,2021-09-01,91373,4625
Contra Costa County,CA,2021-09-08,93048,1675
Contra Costa County,CA,2021-09-15,94743,1695
Contra Costa County,CA,2021-09-22,96075,1332
Contra Costa County,CA,2021-09-29,97151,1076
Contra Costa County,CA,2021-10-06,98183,1032
Contra Costa County,CA,2021-10-13,99010,827
Contra Costa County,CA,2021-10-20,99773,763
Contra Costa County,CA,2021-10-27,100551,778
Contra Costa County,CA,2021-11-03,101325,774
Contra Costa County,CA,2021-11-10,102018,693
Contra Costa County,CA,2021-11-17,102636,618
Contra Costa County,CA,2021-11-24,103312,676
Contra Costa County,CA,2021-12-01,103925,613
Contra Costa County,CA,2021-12-08,104856,931
Contra Costa County,CA,2021-12-15,105606,750
Contra Costa County,CA,2021-12-22,106851,1245
Contra Costa County,CA,2021-12-29,110187,3336
El Dorado County,CA,2021-01-06,6663,796
El Dorado County,CA,2021-01-13,7636,973
El Dorado County,CA,2021-01-20,8274,638
El Dorado County,CA,2021-01-27,8669,395
El Dorado County,CA,2021-02-03,8973,304
El Dorado County,CA,2021-02-10,9245,272
El Dorado County,CA,2021-02-17,9428,183
El Dorado County,CA,2021-02-24,9565,137
El Dorado County,CA,2021-03-03,9714,149
El Dorado County,CA,2021-03-10,9799,85
El Dorado County,CA,2021-03-17,9851,52
El Dorado County,CA,2021-03-24,9929,78
El Dorado County,CA,2021-03-31,10003,74
El Dorado County,CA,2021-04-07,10126,123
El Dorado County,CA,2021-04-14,10270,144
El Dorado County,CA,2021-04-21,10427,157
El Dorado County,CA,2021-04-28,10564,137
El Dorado County,CA,2021-05-05,10721,157
El Dorado County,CA,2021-05-12,10830,109
El Dorado County,CA,2021-05-19,10895,65
El Dorado County,CA,2021-05-26,10969,74
El Dorado County,CA,2021-06-02,11006,37
El Dorado County,CA,2021-06-09,11047,41
El Dorado County,CA,2021-06-16,11080,33
El Dorado County,CA,2021-06-23,11137,57
El Dorado County,CA,2021-06-30,11190,53
El Dorado County,CA,2021-07-07,11263,73
El Dorado County,CA,2021-07-14,11377,114
El Dorado County,CA,2021-07-21,11552,175
El Dorado County,CA,2021-07-28,11796,244
El Dorado County,CA,2021-08-04,12178,382
El Dorado County,CA,2021-08-11,12733,555
El Dorado County,CA,2021-08-18,13322,589
El Dorado County,CA,2021-08-25,13916,594
El Dorado County,CA,2021-09-01,14807,891
El Dorado County,CA,2021-09-08,15274,467
El Dorado County,CA,2021-09-15,15714,440
El Dorado County,CA,2021-09-22,16093,379
El Dorado County,CA,2021-09-29,16351,258
El Dorado County,CA,2021-10-06,16648,297
El Dorado County,CA,2021-10-13,16909,261
El Dorado County,CA,2021-10-20,17127,218
El Dorado County,CA,2021-10-27,17365,238
El Dorado County,CA,2021-11-03,17589,224
El Dorado County,CA,2021-11-10,17800,211
El Dorado County,CA,2021-11-17,17997,197
El Dorado County,CA,2021-11-24,18167,170
El Dorado County,CA,2021-12-01,18341,174
El Dorado County,CA,2021-12-08,18546,205
El Dorado County,CA,2021-12-15,18738,192
El Dorado County,CA,2021-12-22,18952,214
El Dorado County,CA,2021-12-29,19337,385
Kings County,CA,2021-01-06,17516,1178
Kings County,CA,2021-01-13,18804,1288
Kings County,CA,2021-01-20,20181,1377
Kings County,CA,2021-01-27,21026,845
Kings County,CA,2021-02-03,21703,677
Kings County,CA,2021-02-10,22219,516
Kings County,CA,2021-02-17,22548,329
Kings County,CA,2021-02-24,22821,273
Kings County,CA,2021-03-03,23003,182
Kings County,CA,2021-03-10,23157,154
Kings County,CA,2021-03-17,23349,192
Kings County,CA,2021-03-24,23481,132
Kings County,CA,2021-03-31,23583,102
Kings County,CA,2021-04-07,23647,64
Kings County,CA,2021-04-14,23708,61
Kings County,CA,2021-04-21,23770,62
Kings County,CA,2021-04-28,23845,75
Kings County,CA,2021-05-05,23920,75
Kings County,CA,2021-05-12,23993,73
Kings County,CA,2021-05-19,24027,34
Kings County,CA,2021-05-26,24055,28
Kings County,CA,2021-06-02,24091,36
Kings County,CA,2021-06-09,24150,59
Kings County,CA,2021-06-16,24167,17
Kings County,CA,2021-06-23,24167,0
Kings County,CA,2021-06-30,24167,0
Kings County,CA,2021-07-07,24215,48
Kings County,CA,2021-07-14,24281,66
Kings County,CA,2021-07-21,24419,138
Kings County,CA,2021-07-28,24652,233
Kings County,CA,2021-08-04,25014,362
Kings County,CA,2021-08-11,25540,526
Kings County,CA,2021-08-18,26288,748
Kings County,CA,2021-08-25,27047,759
Kings County,CA,2021-09-01,27888,841
Kings County,CA,2021-09-08,28716,828
Kings County,CA,2021-09-15,29589,873
Kings County,CA,2021-09-22,30227,638
Kings County,CA,2021-09-29,30877,650
Kings County,CA,2021-10-06,31532,655
Kings County,CA,2021-10-13,32026,494
Kings County,CA,2021-10-20,32638,612
Kings County,CA,2021-10-27,33314,676
Kings County,CA,2021-11-03,33866,552
Kings County,CA,2021-11-10,34282,416
Kings County,CA,2021-11-17,34638,356
Kings County,CA,2021-11-24,34938,300
Kings County,CA,2021-12-01,35140,202
Kings County,CA,2021-12-08,35520,380
Kings County,CA,2021-12-15,35790,270
Kings County,CA,2021-12-22,36028,238
Kings County,CA,2021-12-29,36312,284
Lassen County,CA,2021-01-06,4611,270
Lassen County,CA,2021-01-13,4730,119
Lassen County,CA,2021-01-20,4833,103
Lassen County,CA,2021-01-27,4933,100
Lassen County,CA,2021-02-03,4997,64
Lassen County,CA,2021-02-10,5073,76
Lassen County,CA,2021-02-17,5141,68
Lassen County,CA,2021-02-24,5188,47
Lassen County,CA,2021-03-03,5213,25
Lassen County,CA,2021-03-10,5221,8
Lassen County,CA,2021-03-17,5228,7
Lassen County,CA,2021-03-24,5232,4
Lassen County,CA,2021-03-31,5236,4
Lassen County,CA,2021-04-07,5242,6
Lassen County,CA,2021-04-14,5243,1
Lassen County,CA,2021-04-21,5243,0
Lassen County,CA,2021-04-28,5244,1
Lassen County,CA,2021-05-05,5249,5
Lassen County,CA,2021-05-12,5257,8
Lassen County,CA,2021-05-19,5269,12
Lassen County,CA,2021-05-26,5279,10
Lassen County,CA,2021-06-02,5289,10
Lassen County,CA,2021-06-09,5317,28
Lassen County,CA,2021-06-16,5329,12
Lassen County,CA,2021-06-23,5372,43
Lassen County,CA,2021-06-30,5386,14
Lassen County,CA,2021-07-07,5407,21
Lassen County,CA,2021-07-14,5413,6
Lassen County,CA,2021-07-21,5427,14
Lassen County,CA,2021-07-28,5436,9
Lassen County,CA,2021-08-04,5469,33
Lassen County,CA,2021-08-11,5533,64
Lassen County,CA,2021-08-18,5645,112
Lassen County,CA,2021-08-25,5731,86
Lassen County,CA,2021-09-01,5878,147
Lassen County,CA,2021-09-08,6060,182
Lassen County,CA,2021-09-15,6232,172
Lassen County,CA,2021-09-22,6441,209
Lassen County,CA,2021-09-29,6646,205
Lassen County,CA,2021-10-06,6731,85
Lassen County,CA,2021-10-13,6854,123
Lassen County,CA,2021-10-20,6962,108
Lassen County,CA,2021-10-27,7056,94
Lassen County,CA,2021-11-03,7165,109
Lassen County,CA,2021-11-10,7256,91
Lassen County,CA,2021-11-17,7329,73
Lassen County,CA,2021-11-24,7380,51
Lassen County,CA,2021-12-01,7435,55
Lassen County,CA,2021-12-08,7480,45
Lassen County,CA,2021-12-15,7504,24
Lassen County,CA,2021-12-22,7516,12
Lassen County,CA,2021-12-29,7533,17
Mendocino County,CA,2021-01-06,2534,266
Mendocino County,CA,2021-01-13,2805,271
Mendocino County,CA,2021-01-20,2983,178
Mendocino County,CA,2021-01-27,3133,150
Mendocino County,CA,2021-02-03,3271,138
Mendocino County,CA,2021-02-10,3434,163
Mendocino County,CA,2021-02-17,3554,120
Mendocino County,CA,2021-02-24,3607,53
Mendocino County,CA,2021-03-03,3630,23
Mendocino County,CA,2021-03-10,3665,35
Mendocino County,CA,2021-03-17,3693,28
Mendocino County,CA,2021-03-24,3723,30
Mendocino County,CA,2021-03-31,3740,17
Mendocino County,CA,2021-04-07,3757,17
Mendocino County,CA,2021-04-14,3772,15
Mendocino County,CA,2021-04-21,3796,24
Mendocino County,CA,2021-04-28,3837,41
Mendocino County,CA,2021-05-05,3868,31
Mendocino County,CA,2021-05-12,3896,28
Mendocino County,CA,2021-05-19,3952,56
Mendocino County,CA,2021-05-26,4005,53
Mendocino County,CA,2021-06-02,4043,38
Mendocino County,CA,2021-06-09,4079,36
Mendocino County,CA,2021-06-16,4111,32
Mendocino County,CA,2021-06-23,4162,51
Mendocino County,CA,2021-06-30,4185,23
Mendocino County,CA,2021-07-07,4224,39
Mendocino County,CA,2021-07-14,4267,43
Mendocino County,CA,2021-07-21,4343,76
Mendocino County,CA,2021-07-28,4458,115
Mendocino County,CA,2021-08-04,4646,188
Mendocino County,CA,2021-08-11,4914,268
Mendocino County,CA,2021-08-18,5266,352
Mendocino County,CA,2021-08-25,5599,333
Mendocino County,CA,2021-09-01,5995,396
Mendocino County,CA,2021-09-08,6278,283
Mendocino County,CA,2021-09-15,6661,383
Mendocino County,CA,2021-09-22,6906,245
Mendocino County,CA,2021-09-29,7170,264
Mendocino County,CA,2021-10-06,7369,199
Mendocino County,CA,2021-10-13,7498,129
Mendocino County,CA,2021-10-20,7619,121
Mendocino County,CA,2021-10-27,7786,167
Mendocino County,CA,2021-11-03,7997,211
Mendocino County,CA,2021-11-10,8185,188
Mendocino County,CA,2021-11-17,8341,156
Mendocino County,CA,2021-11-24,8507,166
Mendocino County,CA,2021-12-01,8608,101
Mendocino County,CA,2021-12-08,8776,168
Mendocino County,CA,2021-12-15,8880,104
Mendocino County,CA,2021-12-22,8969,89
Mendocino County,CA,2021-12-29,9065,96
Nevada County,CA,2021-01-06,2890,248
Nevada County,CA,2021-01-13,3138,248
Nevada County,CA,2021-01-20,3354,216
Nevada County,CA,2021-01-27,3555,201
Nevada County,CA,2021-02-03,3699,144
Nevada County,CA,2021-02-10,3840,141
Nevada County,CA,2021-02-17,3932,92
Nevada County,CA,2021-02-24,4078,146
Nevada County,CA,2021-03-03,4150,72
Nevada County,CA,2021-03-10,4231,81
Nevada County,CA,2021-03-17,4307,76
Nevada County,CA,2021-03-24,4361,54
Nevada County,CA,2021-03-31,4452,91
Nevada County,CA,2021-04-07,4545,93
Nevada County,CA,2021-04-14,4606,61
Nevada County,CA,2021-04-21,4677,71
Nevada County,CA,2021-04-28,4751,74
Nevada County,CA,2021-05-05,4850,99
Nevada County,CA,2021-05-12,4931,81
Nevada County,CA,2021-05-19,4958,27
Nevada County,CA,2021-05-26,4992,34
Nevada County,CA,2021-06-02,5025,33
Nevada County,CA,2021-06-09,5062,37
Nevada County,CA,2021-06-16,5090,28
Nevada County,CA,2021-06-23,5125,35
Nevada County,CA,2021-06-30,5154,29
Nevada County,CA,2021-07-07,5191,37
Nevada County,CA,2021-07-14,5257,66
Nevada County,CA,2021-07-21,5354,97
Nevada County,CA,2021-07-28,5516,162
Nevada County,CA,2021-08-04,5902,386
Nevada County,CA,2021-08-11,6379,477
Nevada County,CA,2021-08-18,6840,461
Nevada County,CA,2021-08-25,7231,391
Nevada County,CA,2021-09-01,7726,495
Nevada County,CA,2021-09-08,8101,375
Nevada County,CA,2021-09-15,8335,234
Nevada County,CA,2021-09-22,8546,211
Nevada County,CA,2021-09-29,8719,173
Nevada County,CA,2021-10-06,8890,171
Nevada County,CA,2021-10-13,9037,147
Nevada County,CA,2021-10-20,9150,113
Nevada County,CA,2021-10-27,9299,149
Nevada County,CA,2021-11-03,9458,159
Nevada County,CA,2021-11-10,9630,172
Nevada County,CA,2021-11-17,9783,153
Nevada County,CA,2021-11-24,9937,154
Nevada County,CA,2021-12-01,10058,121
Nevada County,CA,2021-12-08,10220,162
Nevada County,CA,2021-12-15,10321,101
Nevada County,CA,2021-12-22,10470,149
Nevada County,CA,2021-12-29,10652,182
Plumas County,CA,2021-01-06,437,34
Plumas County,CA,2021-01-13,492,55
Plumas County,CA,2021-01-20,519,27
Plumas County,CA,2021-01-27,546,27
Plumas County,CA,2021-02-03,570,24
Plumas County,CA,2021-02-10,594,24
Plumas County,CA,2021-02-17,630,36
Plumas County,CA,2021-02-24,636,6
Plumas County,CA,2021-03-03,638,2
Plumas County,CA,2021-03-10,649,11
Plumas County,CA,2021-03-17,653,4
Plumas County,CA,2021-03-24,662,9
Plumas County,CA,2021-03-31,671,9
Plumas County,CA,2021-04-07,675,4
Plumas County,CA,2021-04-14,675,0
Plumas County,CA,2021-04-21,680,5
Plumas County,CA,2021-04-28,685,5
Plumas County,CA,2021-05-05,685,0
Plumas County,CA,2021-05-12,689,4
Plumas County,CA,2021-05-19,692,3
Plumas County,CA,2021-05-26,695,3
Plumas County,CA,2021-06-02,701,6
Plumas County,CA,2021-06-09,703,2
Plumas County,CA,2021-06-16,708,5
Plumas County,CA,2021-06-23,708,0
Plumas County,CA,2021-06-30,716,8
Plumas County,CA,2021-07-07,722,6
Plumas County,CA,2021-07-14,730,8
Plumas County,CA,2021-07-21,750,20
Plumas County,CA,2021-07-28,757,7
Plumas County,CA,2021-08-04,793,36
Plumas County,CA,2021-08-11,831,38
Plumas County,CA,2021-08-18,875,44
Plumas County,CA,2021-08-25,970,95
Plumas County,CA,2021-09-01,1036,66
Plumas County,CA,2021-09-08,1094,58
Plumas County,CA,2021-09-15,1173,79
Plumas County,CA,2021-09-22,1252,79
Plumas County,CA,2021-09-29,1304,52
Plumas County,CA,2021-10-06,1385,81
Plumas County,CA,2021-10-13,1520,135
Plumas County,CA,2021-10-20,1623,103
Plumas County,CA,2021-10-27,1683,60
Plumas County,CA,2021-11-03,1762,79
Plumas County,CA,2021-11-10,1851,89
Plumas County,CA,2021-11-17,1883,32
Plumas County,CA,2021-11-24,1911,28
Plumas County,CA,2021-12-01,1939,28
Plumas County,CA,2021-12-08,1969,30
Plumas County,CA,2021-12-15,2006,37
Plumas County,CA,2021-12-22,2035,29
Plumas County,CA,2021-12-29,2056,21
Riverside County,CA,2021-01-06,210753,24307
Riverside County,CA,2021-01-13,237017,26264
Riverside County,CA,2021-01-20,258446,21429
Riverside County,CA,2021-01-27,272087,13641
Riverside County,CA,2021-02-03,280894,8807
Riverside County,CA,2021-02-10,286645,5751
Riverside County,CA,2021-02-17,289235,2590
Riverside County,CA,2021-02-24,291470,2235
Riverside County,CA,2021-03-03,292958,1488
Riverside County,CA,2021-03-10,294092,1134
Riverside County,CA,2021-03-17,295136,1044
Riverside County,CA,2021-03-24,295972,836
Riverside County,CA,2021-03-31,296628,656
Riverside County,CA,2021-04-07,297368,740
Riverside County,CA,2021-04-14,299306,1938
Riverside County,CA,2021-04-21,300037,731
Riverside County,CA,2021-04-28,300707,670
Riverside County,CA,2021-05-05,301204,497
Riverside County,CA,2021-05-12,301713,509
Riverside County,CA,2021-05-19,302343,630
Riverside County,CA,2021-05-26,302750,407
Riverside County,CA,2021-06-02,303053,303
Riverside County,CA,2021-06-09,303363,310
Riverside County,CA,2021-06-16,303627,264
Riverside County,CA,2021-06-23,303983,356
Riverside County,CA,2021-06-30,307154,3171
Riverside County,CA,2021-07-07,307487,333
Riverside County,CA,2021-07-14,308667,1180
Riverside County,CA,2021-07-21,310676,2009
Riverside County,CA,2021-07-28,313821,3145
Riverside County,CA,2021-08-04,318273,4452
Riverside County,CA,2021-08-11,324447,6174
Riverside County,CA,2021-08-18,331187,6740
Riverside County,CA,2021-08-25,337978,6791
Riverside County,CA,2021-09-01,344064,6086
Riverside County,CA,2021-09-08,349049,4985
Riverside County,CA,2021-09-15,354327,5278
Riverside County,CA,2021-09-22,358365,4038
Riverside County,CA,2021-09-29,362100,3735
Riverside County,CA,2021-10-06,365471,3371
Riverside County,CA,2021-10-13,367978,2507
Riverside County,CA,2021-10-20,370179,2201
Riverside County,CA,2021-10-27,373148,2969
Riverside County,CA,2021-11-03,376051,2903
Riverside County,CA,2021-11-10,379107,3056
Riverside County,CA,2021-11-17,381714,2607
Riverside County,CA,2021-11-24,384323,2609
Riverside County,CA,2021-12-01,387533,3210
Riverside County,CA,2021-12-08,391455,3922
Riverside County,CA,2021-12-15,395253,3798
Riverside County,CA,2021-12-22,399698,4445
Riverside County,CA,2021-12-29,408509,8811
San Benito County,CA,2021-01-06,3997,493
San Benito County,CA,2021-01-13,4567,570
San Benito County,CA,2021-01-20,5046,479
San Benito County,CA,2021-01-27,5321,275
San Benito County,CA,2021-02-03,5519,198
San Benito County,CA,2021-02-10,5648,129
San Benito County,CA,2021-02-17,5744,96
San Benito County,CA,2021-02-24,5821,77
San Benito County,CA,2021-03-03,5864,43
San Benito County,CA,2021-03-10,5892,28
San Benito County,CA,2021-03-17,5923,31
San Benito County,CA,2021-03-24,5938,15
San Benito County,CA,2021-03-31,5966,28
San Benito County,CA,2021-04-07,6011,45
San Benito County,CA,2021-04-14,6057,46
San Benito County,CA,2021-04-21,6101,44
San Benito County,CA,2021-04-28,6129,28
San Benito County,CA,2021-05-05,6153,24
San Benito County,CA,2021-05-12,6172,19
San Benito County,CA,2021-05-19,6182,10
San Benito County,CA,2021-05-26,6187,5
San Benito County,CA,2021-06-02,6188,1
San Benito County,CA,2021-06-09,6192,4
San Benito County,CA,2021-06-16,6205,13
San Benito County,CA,2021-06-23,6214,9
San Benito County,CA,2021-06-30,6217,3
San Benito County,CA,2021-07-07,6253,36
San Benito County,CA,2021-07-14,6289,36
San Benito County,CA,2021-07-21,6312,23
San Benito County,CA,2021-07-28,6346,34
San Benito County,CA,2021-08-04,6402,56
San Benito County,CA,2021-08-11,6493,91
San Benito County,CA,2021-08-18,6597,104
San Benito County,CA,2021-08-25,6709,112
San Benito County,CA,2021-09-01,6828,119
San Benito County,CA,2021-09-08,6926,98
San Benito County,CA,2021-09-15,7031,105
San Benito County,CA,2021-09-22,7097,66
San Benito County,CA,2021-09-29,7179,82
San Benito County,CA,2021-10-06,7257,78
San Benito County,CA,2021-10-13,7356,99
San Benito County,CA,2021-10-20,7430,74
San Benito County,CA,2021-10-27,7496,66
San Benito County,CA,2021-11-03,7583,87
San Benito County,CA,2021-11-10,7648,65
San Benito County,CA,2021-11-17,7694,46
San Benito County,CA,2021-11-24,7759,65
San Benito County,CA,2021-12-01,7833,74
San Benito County,CA,2021-12-08,7966,133
San Benito County,CA,2021-12-15,8062,96
San Benito County,CA,2021-12-22,8144,82
San Benito County,CA,2021-12-29,8393,249
San Luis Obispo County,CA,2021-01-06,12339,1687
San Luis Obispo County,CA,2021-01-13,14754,2415
San Luis Obispo County,CA,2021-01-20,16299,1545
San Luis Obispo County,CA,2021-01-27,17493,1194
San Luis Obispo County,CA,2021-02-03,18316,823
San Luis Obispo County,CA,2021-02-10,19021,705
San Luis Obispo County,CA,2021-02-17,19476,455
San Luis Obispo County,CA,2021-02-24,19797,321
San Luis Obispo County,CA,2021-03-03,20028,231
San Luis Obispo County,CA,2021-03-10,20263,235
San Luis Obispo County,CA,2021-03-17,20444,181
San Luis Obispo County,CA,2021-03-24,20639,195
San Luis Obispo County,CA,2021-03-31,20833,194
San Luis Obispo County,CA,2021-04-07,21000,167
San Luis Obispo County,CA,2021-04-14,21211,211
San Luis Obispo County,CA,2021-04-21,21405,194
San Luis Obispo County,CA,2021-04-28,21569,164
San Luis Obispo County,CA,2021-05-05,21655,86
San Luis Obispo County,CA,2021-05-12,21745,90
San Luis Obispo County,CA,2021-05-19,21824,79
San Luis Obispo County,CA,2021-05-26,21908,84
San Luis Obispo County,CA,2021-06-02,21975,67
San Luis Obispo County,CA,2021-06-09,22012,37
San Luis Obispo County,CA,2021-06-16,22055,43
San Luis Obispo County,CA,2021-06-23,22085,30
San Luis Obispo County,CA,2021-06-30,22094,9
San Luis Obispo County,CA,2021-07-07,22130,36
San Luis Obispo County,CA,2021-07-14,22208,78
San Luis Obispo County,CA,2021-07-21,22353,145
San Luis Obispo County,CA,2021-07-28,22616,263
San Luis Obispo County,CA,2021-08-04,23008,392
San Luis Obispo County,CA,2021-08-11,23660,652
San Luis Obispo County,CA,2021-08-18,24486,826
San Luis Obispo County,CA,2021-08-25,25407,921
San Luis Obispo County,CA,2021-09-01,26521,1114
San Luis Obispo County,CA,2021-09-08,27276,755
San Luis Obispo County,CA,2021-09-15,27904,628
San Luis Obispo County,CA,2021-09-22,28423,519
San Luis Obispo County,CA,2021-09-29,28886,463
San Luis Obispo County,CA,2021-10-06,29273,387
San Luis Obispo County,CA,2021-10-13,29557,284
San Luis Obispo County,CA,2021-10-20,29870,313
San Luis Obispo County,CA,2021-10-27,30151,281
San Luis Obispo County,CA,2021-11-03,30468,317
San Luis Obispo County,CA,2021-11-10,30759,291
San Luis Obispo County,CA,2021-11-17,30997,238
San Luis Obispo County,CA,2021-11-24,31288,291
San Luis Obispo County,CA,2021-12-01,31523,235
San Luis Obispo County,CA,2021-12-08,31844,321
San Luis Obispo County,CA,2021-12-15,32123,279
San Luis Obispo County,CA,2021-12-22,32520,397
San Luis Obispo County,CA,2021-12-29,33269,749
Santa Barbara County,CA,2021-01-06,19709,2384
Santa Barbara County,CA,2021-01-13,22918,3209
Santa Barbara County,CA,2021-01-20,25853,2935
Santa Barbara County,CA,2021-01-27,28264,2411
Santa Barbara County,CA,2021-02-03,29951,1687
Santa Barbara County,CA,2021-02-10,31186,1235
Santa Barbara County,CA,2021-02-17,31964,778
Santa Barbara County,CA,2021-02-24,32602,638
Santa Barbara County,CA,2021-03-03,33092,490
Santa Barbara County,CA,2021-03-10,33454,362
Santa Barbara County,CA,2021-03-17,33714,260
Santa Barbara County,CA,2021-03-24,33936,222
Santa Barbara County,CA,2021-03-31,34185,249
Santa Barbara County,CA,2021-04-07,34434,249
Santa Barbara County,CA,2021-04-14,34801,367
Santa Barbara County,CA,2021-04-21,35002,201
Santa Barbara County,CA,2021-04-28,35177,175
Santa Barbara County,CA,2021-05-05,35339,162
Santa Barbara County,CA,2021-05-12,35418,79
Santa Barbara County,CA,2021-05-19,35489,71
Santa Barbara County,CA,2021-05-26,35549,60
Santa Barbara County,CA,2021-06-02,35589,40
Santa Barbara County,CA,2021-06-09,35636,47
Santa Barbara County,CA,2021-06-16,35670,34
Santa Barbara County,CA,2021-06-23,35719,49
Santa Barbara County,CA,2021-06-30,35733,14
Santa Barbara County,CA,2021-07-07,35801,68
Santa Barbara County,CA,2021-07-14,35915,114
Santa Barbara County,CA,2021-07-21,36184,269
Santa Barbara County,CA,2021-07-28,36648,464
Santa Barbara County,CA,2021-08-04,37230,582
Santa Barbara County,CA,2021-08-11,37934,704
Santa Barbara County,CA,2021-08-18,38883,949
Santa Barbara County,CA,2021-08-25,39748,865
Santa Barbara County,CA,2021-09-01,40547,799
Santa Barbara County,CA,2021-09-08,41467,920
Santa Barbara County,CA,2021-09-15,42325,858
Santa Barbara County,CA,2021-09-22,43206,881
Santa Barbara County,CA,2021-09-29,43804,598
Santa Barbara County,CA,2021-10-06,44190,386
Santa Barbara County,CA,2021-10-13,44686,496
Santa Barbara County,CA,2021-10-20,45032,346
Santa Barbara County,CA,2021-10-27,45463,431
Santa Barbara County,CA,2021-11-03,45824,361
Santa Barbara County,CA,2021-11-10,46237,413
Santa Barbara County,CA,2021-11-17,46612,375
Santa Barbara County,CA,2021-11-24,47011,399
Santa Barbara County,CA,2021-12-01,47341,330
Santa Barbara County,CA,2021-12-08,47939,598
Santa Barbara County,CA,2021-12-15,48402,463
Santa Barbara County,CA,2021-12-22,48979,577
Santa Barbara County,CA,2021-12-29,50390,1411
Santa Clara County,CA,2021-01-06,76696,8813
Santa Clara County,CA,2021-01-13,86473,9777
Santa Clara County,CA,2021-01-20,94918,8445
Santa Clara County,CA,2021-01-27,99679,4761
Santa Clara County,CA,2021-02-03,103361,3682
Santa Clara County,CA,2021-02-10,106286,2925
Santa Clara County,CA,2021-02-17,108303,2017
Santa Clara County,CA,2021-02-24,110031,1728
Santa Clara County,CA,2021-03-03,111429,1398
Santa Clara County,CA,2021-03-10,112573,1144
Santa Clara County,CA,2021-03-17,113472,899
Santa Clara County,CA,2021-03-24,114285,813
Santa Clara County,CA,2021-03-31,115073,788
Santa Clara County,CA,2021-04-07,115860,787
Santa Clara County,CA,2021-04-14,117051,1191
