County,State,Date,cumulative_cases,New.cases,Pop_Vacs,Pop_Vacs_Pct,svi,ses,hhc,rems,htt
Placer County,CA,06/22/2022,76519,704,291981,73.3,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,06/29/2022,77504,985,292506,73.4,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,07/06/2022,78514,1010,292979,73.6,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,07/13/2022,79375,861,293393,73.7,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,07/20/2022,80216,841,293811,73.8,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,07/27/2022,80926,710,294282,73.9,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,08/03/2022,81645,719,294521,73.9,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,08/10/2022,82239,594,294923,74,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,08/17/2022,82846,607,295176,74.1,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,08/24/2022,83318,472,295412,74.2,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,08/31/2022,83798,480,295605,74.2,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,09/07/2022,84144,346,295725,74.2,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,09/14/2022,84478,334,296038,74.3,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,09/21/2022,84745,267,296289,74.4,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,09/28/2022,84997,252,296583,74.5,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,10/05/2022,85239,242,296948,74.5,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,10/12/2022,85423,184,297688,74.7,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,10/19/2022,85595,172,298285,74.9,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,10/26/2022,85779,184,298351,74.9,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,11/02/2022,85941,162,298457,74.9,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,11/09/2022,86120,179,299009,75.1,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,11/16/2022,86613,493,299512,75.2,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,11/23/2022,86983,370,299555,75.2,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,11/30/2022,87287,304,297428,74.7,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,12/07/2022,87821,534,297638,74.7,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,12/14/2022,88202,381,297847,74.8,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,12/21/2022,88806,604,297878,74.8,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,12/28/2022,89196,390,298173,74.9,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,01/04/2023,89556,360,298318,74.9,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,01/11/2023,89867,311,298455,74.9,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,01/18/2023,90072,205,298690,75,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,01/25/2023,90257,185,298792,75,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,02/01/2023,90429,172,298874,75,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,02/08/2023,90613,184,299006,75.1,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,02/15/2023,90784,171,299049,75.1,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,02/22/2023,90999,215,299099,75.1,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,03/01/2023,91209,210,299150,75.1,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,03/08/2023,91392,183,299226,75.1,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,03/15/2023,91594,202,299278,75.1,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,03/22/2023,91766,172,299315,75.1,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,03/29/2023,91923,157,299359,75.2,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,04/05/2023,92054,131,299406,75.2,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,04/12/2023,92195,141,299491,75.2,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,04/19/2023,92311,116,299509,75.2,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,04/26/2023,92451,140,299549,75.2,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,05/03/2023,92574,123,299571,75.2,0,0.0175,0.2456,0.2281,0.0175
Placer County,CA,05/10/2023,92700,126,299615,75.2,0,0.0175,0.2456,0.2281,0.0175
Sacramento County,CA,01/22/2020,0,0,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,01/29/2020,0,0,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,02/05/2020,0,0,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,02/12/2020,0,0,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,02/19/2020,0,0,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,02/26/2020,1,1,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,03/04/2020,1,0,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,03/11/2020,9,8,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,03/18/2020,46,37,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,03/25/2020,114,68,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,04/01/2020,271,157,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,04/08/2020,513,242,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,04/15/2020,737,224,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,04/22/2020,941,204,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,04/29/2020,1044,103,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,05/06/2020,1125,81,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,05/13/2020,1166,41,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,05/20/2020,1240,74,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,05/27/2020,1300,60,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,06/03/2020,1430,130,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,06/10/2020,1627,197,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,06/17/2020,1829,202,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,06/24/2020,2378,549,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,07/01/2020,3251,873,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,07/08/2020,4598,1347,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,07/15/2020,5986,1388,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,07/22/2020,7797,1811,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,07/29/2020,9439,1642,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,08/05/2020,10216,777,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,08/12/2020,12310,2094,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,08/19/2020,14622,2312,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,08/26/2020,16615,1993,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,09/02/2020,18231,1616,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,09/09/2020,19429,1198,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,09/16/2020,20509,1080,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,09/23/2020,21768,1259,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,09/30/2020,22571,803,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,10/07/2020,23347,776,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,10/14/2020,23955,608,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,10/21/2020,24792,837,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,10/28/2020,25732,940,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,11/04/2020,26879,1147,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,11/11/2020,28723,1844,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,11/18/2020,31414,2691,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,11/25/2020,35221,3807,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,12/02/2020,39134,3913,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,12/09/2020,44901,5767,NA,NA,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,12/16/2020,51486,6585,0,0,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,12/23/2020,58505,7019,0,0,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,12/30/2020,65737,7232,0,0,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,01/06/2021,71447,5710,0,0,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,01/13/2021,78091,6644,29432,1.9,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,01/20/2021,82166,4075,42151,2.7,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,01/27/2021,86123,3957,71154,4.6,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,02/03/2021,88231,2108,99734,6.4,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,02/10/2021,90553,2322,131559,8.5,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,02/17/2021,92445,1892,162605,10.5,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,02/24/2021,93880,1435,189968,12.2,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,03/03/2021,94981,1101,220671,14.2,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,03/10/2021,96053,1072,242244,15.6,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,03/17/2021,96890,837,294682,19,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,03/24/2021,97927,1037,360232,23.2,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,03/31/2021,99166,1239,408729,26.3,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,04/07/2021,100615,1449,451660,29.1,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,04/14/2021,102106,1491,502098,32.4,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,04/21/2021,103249,1143,558745,36,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,04/28/2021,104272,1023,599869,38.6,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,05/05/2021,105107,835,632981,40.8,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,05/12/2021,106253,1146,664932,42.8,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,05/19/2021,106855,602,708167,45.6,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,05/26/2021,107616,761,735470,47.4,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,06/02/2021,108140,524,753562,48.6,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,06/09/2021,108729,589,772294,49.8,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,06/16/2021,109216,487,786438,50.7,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,06/23/2021,109667,451,798148,51.4,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,06/30/2021,109959,292,818203,52.7,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,07/07/2021,110775,816,830060,53.5,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,07/14/2021,111989,1214,842693,54.3,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,07/21/2021,113951,1962,853736,55,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,07/28/2021,116658,2707,867399,55.9,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,08/04/2021,119929,3271,881394,56.8,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,08/11/2021,123620,3691,897416,57.8,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,08/18/2021,127838,4218,912636,58.8,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,08/25/2021,132488,4650,924219,59.5,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,09/01/2021,141081,8593,940388,60.6,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,09/08/2021,145802,4721,948685,61.1,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,09/15/2021,148724,2922,957921,61.7,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,09/22/2021,151262,2538,968874,62.4,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,09/29/2021,153327,2065,977186,63,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,10/06/2021,155260,1933,986853,63.6,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,10/13/2021,157245,1985,994427,64.1,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,10/20/2021,159014,1769,1001693,64.5,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,10/27/2021,161230,2216,1009061,65,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,11/03/2021,162808,1578,1015943,65.5,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,11/10/2021,164656,1848,1024332,66,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,11/17/2021,165990,1334,1040895,67.1,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,11/24/2021,167279,1289,1054640,68,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,12/01/2021,168454,1175,1063361,68.5,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,12/08/2021,170298,1844,1073949,69.2,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,12/15/2021,171881,1583,1083768,69.8,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,12/22/2021,173877,1996,1093392,70.4,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,12/29/2021,177386,3509,1100915,70.9,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,01/05/2022,189865,12479,1109117,71.5,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,01/12/2022,214771,24906,1119366,72.1,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,01/19/2022,242734,27963,1132871,73,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,01/26/2022,267802,25068,1141304,73.5,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,02/02/2022,283347,15545,1114493,71.8,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,02/09/2022,290325,6978,1120057,72.2,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,02/16/2022,295432,5107,1124610,72.5,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,02/23/2022,297861,2429,1130414,72.8,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,03/02/2022,299637,1776,1134106,73.1,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,03/09/2022,301171,1534,1136558,73.2,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,03/16/2022,301513,342,1138687,73.4,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,03/23/2022,302195,682,1140678,73.5,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,03/30/2022,302878,683,1142014,73.6,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,04/06/2022,303451,573,1143797,73.7,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,04/13/2022,304009,558,1145454,73.8,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,04/20/2022,306301,2292,1147166,73.9,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,04/27/2022,309120,2819,1148636,74,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,05/04/2022,311588,2468,1150175,74.1,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,05/11/2022,313544,1956,1151351,74.2,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,05/18/2022,316340,2796,1149518,74.1,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,05/25/2022,320945,4605,1150976,74.2,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,06/01/2022,325345,4400,1152196,74.2,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,06/08/2022,330462,5117,1153096,74.3,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,06/15/2022,335558,5096,1154593,74.4,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,06/22/2022,339900,4342,1155779,74.5,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,06/29/2022,344478,4578,1158351,74.6,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,07/06/2022,348882,4404,1160550,74.8,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,07/13/2022,352962,4080,1162540,74.9,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,07/20/2022,356959,3997,1164558,75,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,07/27/2022,360739,3780,1166489,75.2,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,08/03/2022,363665,2926,1168004,75.3,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,08/10/2022,366345,2680,1170048,75.4,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,08/17/2022,368847,2502,1171579,75.5,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,08/24/2022,371301,2454,1172846,75.6,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,08/31/2022,373545,2244,1174013,75.6,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,09/07/2022,375708,2163,1174650,75.7,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,09/14/2022,377230,1522,1176068,75.8,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,09/21/2022,378249,1019,1177313,75.9,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,09/28/2022,379598,1349,1178913,76,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,10/05/2022,380583,985,1180520,76.1,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,10/12/2022,381406,823,1188310,76.6,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,10/19/2022,382188,782,1190811,76.7,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,10/26/2022,382904,716,1190951,76.7,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,11/02/2022,383706,802,1191182,76.7,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,11/09/2022,384559,853,1193847,76.9,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,11/16/2022,386181,1622,1196281,77.1,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,11/23/2022,387630,1449,1196441,77.1,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,11/30/2022,388961,1331,1178177,75.9,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,12/07/2022,391569,2608,1179032,76,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,12/14/2022,393655,2086,1179908,76,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,12/21/2022,396986,3331,1179994,76,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,12/28/2022,398826,1840,1181403,76.1,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,01/04/2023,400593,1767,1182101,76.2,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,01/11/2023,401802,1209,1182834,76.2,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,01/18/2023,402600,798,1184048,76.3,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,01/25/2023,403551,951,1184549,76.3,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,02/01/2023,404390,839,1185040,76.4,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,02/08/2023,405281,891,1185786,76.4,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,02/15/2023,406259,978,1186179,76.4,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,02/22/2023,407116,857,1186534,76.4,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,03/01/2023,408156,1040,1186939,76.5,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,03/08/2023,409285,1129,1187474,76.5,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,03/15/2023,410320,1035,1187794,76.5,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,03/22/2023,411262,942,1188116,76.6,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,03/29/2023,411962,700,1188416,76.6,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,04/05/2023,412604,642,1188670,76.6,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,04/12/2023,413083,479,1189166,76.6,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,04/19/2023,413742,659,1189325,76.6,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,04/26/2023,414541,799,1189479,76.6,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,05/03/2023,415194,653,1189635,76.6,0.5439,0.4912,0.6316,0.614,0.4211
Sacramento County,CA,05/10/2023,415679,485,1189920,76.7,0.5439,0.4912,0.6316,0.614,0.4211
San Joaquin County,CA,01/22/2020,0,0,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,01/29/2020,0,0,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,02/05/2020,1,1,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,02/12/2020,1,0,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,02/19/2020,1,0,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,02/26/2020,3,2,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,03/04/2020,3,0,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,03/11/2020,4,1,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,03/18/2020,17,13,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,03/25/2020,67,50,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,04/01/2020,125,58,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,04/08/2020,201,76,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,04/15/2020,283,82,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,04/22/2020,450,167,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,04/29/2020,535,85,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,05/06/2020,580,45,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,05/13/2020,628,48,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,05/20/2020,709,81,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,05/27/2020,764,55,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,06/03/2020,989,225,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,06/10/2020,1244,255,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,06/17/2020,1722,478,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,06/24/2020,2506,784,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,07/01/2020,3748,1242,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,07/08/2020,5552,1804,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,07/15/2020,7148,1596,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,07/22/2020,9156,2008,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,07/29/2020,10965,1809,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,08/05/2020,12103,1138,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,08/12/2020,14018,1915,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,08/19/2020,15537,1519,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,08/26/2020,16829,1292,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,09/02/2020,17953,1124,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,09/09/2020,18598,645,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,09/16/2020,19358,760,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,09/23/2020,19809,451,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,09/30/2020,20153,344,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,10/07/2020,20557,404,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,10/14/2020,20943,386,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,10/21/2020,21346,403,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,10/28/2020,21857,511,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,11/04/2020,22391,534,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,11/11/2020,23195,804,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
San Joaquin County,CA,11/18/2020,24400,1205,NA,NA,0.7895,0.6667,0.7368,0.8421,0.5965
