County,State,Date,cumulative_cases,New.cases,Pop_Vacs,Pop_Vacs_Pct
Alameda County,CA,09/21/2022,364968,1312,1564341,93.6
Alameda County,CA,09/28/2022,366040,1072,1567536,93.8
Alameda County,CA,10/05/2022,367283,1243,1570797,94
Alameda County,CA,10/12/2022,368313,1030,1588321,95
Alameda County,CA,10/19/2022,369167,854,1593200,95
Alameda County,CA,10/26/2022,370250,1083,1593506,95
Alameda County,CA,11/02/2022,371349,1099,1593939,95
Alameda County,CA,11/09/2022,372556,1207,1599049,95
Alameda County,CA,11/16/2022,374302,1746,1603946,95
Alameda County,CA,11/23/2022,376119,1817,1604178,95
Alameda County,CA,11/30/2022,377550,1431,1568548,93.9
Alameda County,CA,12/07/2022,380797,3247,1570652,94
Alameda County,CA,12/14/2022,383608,2811,1572636,94.1
Alameda County,CA,12/21/2022,387386,3778,1572813,94.1
Alameda County,CA,12/28/2022,389555,2169,1576006,94.3
Alameda County,CA,01/04/2023,391704,2149,1577494,94.4
Alameda County,CA,01/11/2023,393488,1784,1578989,94.5
Alameda County,CA,01/18/2023,394541,1053,1580823,94.6
Alameda County,CA,01/25/2023,395384,843,1581870,94.6
Alameda County,CA,02/01/2023,396311,927,1582661,94.7
Alameda County,CA,02/08/2023,397437,1126,1583835,94.8
Alameda County,CA,02/15/2023,398642,1205,1584493,94.8
Alameda County,CA,02/22/2023,399791,1149,1585025,94.8
Alameda County,CA,03/01/2023,401163,1372,1585630,94.9
Alameda County,CA,03/08/2023,402359,1196,1586425,94.9
Alameda County,CA,03/15/2023,403324,965,1586970,95
Alameda County,CA,03/22/2023,404248,924,1587495,95
Alameda County,CA,03/29/2023,405321,1073,1587966,95
Alameda County,CA,04/05/2023,406087,766,1588415,95
Alameda County,CA,04/12/2023,406608,521,1589274,95
Alameda County,CA,04/19/2023,407238,630,1589654,95
Alameda County,CA,04/26/2023,407885,647,1589973,95
Alameda County,CA,05/03/2023,408478,593,1590290,95
Alameda County,CA,05/10/2023,408972,494,1590789,95
Fresno County,CA,12/16/2020,50671,6675,0,0
Fresno County,CA,12/23/2020,63774,13103,0,0
Fresno County,CA,12/30/2020,69978,6204,0,0
Fresno County,CA,01/06/2021,76593,6615,0,0
Fresno County,CA,01/13/2021,83873,7280,15658,1.6
Fresno County,CA,01/20/2021,89841,5968,28033,2.8
Fresno County,CA,01/27/2021,93589,3748,53259,5.3
Fresno County,CA,02/03/2021,96741,3152,66856,6.7
Fresno County,CA,02/10/2021,99139,2398,77216,7.7
Fresno County,CA,02/17/2021,100958,1819,95425,9.6
Fresno County,CA,02/24/2021,102488,1530,112538,11.3
Fresno County,CA,03/03/2021,103660,1172,138210,13.8
Fresno County,CA,03/10/2021,104758,1098,165975,16.6
Fresno County,CA,03/17/2021,105786,1028,198980,19.9
Fresno County,CA,03/24/2021,106622,836,239551,24
Fresno County,CA,03/31/2021,107514,892,273034,27.3
Fresno County,CA,04/07/2021,108244,730,300269,30.1
Fresno County,CA,04/14/2021,108856,612,324124,32.4
Fresno County,CA,04/21/2021,109322,466,356058,35.6
Fresno County,CA,04/28/2021,109756,434,371949,37.2
Fresno County,CA,05/05/2021,110133,377,383111,38.3
Fresno County,CA,05/12/2021,110515,382,396121,39.6
Fresno County,CA,05/19/2021,110820,305,411806,41.2
Fresno County,CA,05/26/2021,111111,291,429824,43
Fresno County,CA,06/02/2021,111332,221,439785,44
Fresno County,CA,06/09/2021,111333,1,448131,44.9
Fresno County,CA,06/16/2021,111333,0,456469,45.7
Fresno County,CA,06/23/2021,111333,0,463905,46.4
Fresno County,CA,06/30/2021,111333,0,473414,47.4
Fresno County,CA,07/07/2021,111545,212,478860,47.9
Fresno County,CA,07/14/2021,111912,367,486200,48.7
Fresno County,CA,07/21/2021,112546,634,492822,49.3
Fresno County,CA,07/28/2021,113491,945,501221,50.2
Fresno County,CA,08/04/2021,115114,1623,511006,51.1
Fresno County,CA,08/11/2021,117219,2105,522828,52.3
Fresno County,CA,08/18/2021,120181,2962,533531,53.4
Fresno County,CA,08/25/2021,123271,3090,541903,54.2
Fresno County,CA,09/01/2021,127707,4436,553691,55.4
Fresno County,CA,09/08/2021,131114,3407,560293,56.1
Fresno County,CA,09/15/2021,134287,3173,567968,56.8
Fresno County,CA,09/22/2021,137125,2838,574862,57.5
Fresno County,CA,09/29/2021,139356,2231,580802,58.1
Fresno County,CA,10/06/2021,141587,2231,587010,58.8
Fresno County,CA,10/13/2021,143653,2066,593073,59.4
Fresno County,CA,10/20/2021,145766,2113,598706,59.9
Fresno County,CA,10/27/2021,148348,2582,603885,60.4
Fresno County,CA,11/03/2021,150948,2600,608164,60.9
Fresno County,CA,11/10/2021,153074,2126,614141,61.5
Fresno County,CA,11/17/2021,154733,1659,622972,62.4
Fresno County,CA,11/24/2021,155987,1254,630734,63.1
Fresno County,CA,12/01/2021,157053,1066,635755,63.6
Fresno County,CA,12/08/2021,158449,1396,644073,64.5
Fresno County,CA,12/15/2021,159566,1117,650286,65.1
Fresno County,CA,12/22/2021,160598,1032,656263,65.7
Fresno County,CA,12/29/2021,162125,1527,660778,66.1
Fresno County,CA,01/05/2022,167033,4908,666949,66.8
Fresno County,CA,01/12/2022,178739,11706,673754,67.4
Fresno County,CA,01/19/2022,195996,17257,680120,68.1
Fresno County,CA,01/26/2022,216963,20967,685508,68.6
Fresno County,CA,02/02/2022,231069,14106,661442,66.2
Fresno County,CA,02/09/2022,238135,7066,665066,66.6
Fresno County,CA,02/16/2022,243273,5138,668056,66.9
Fresno County,CA,02/23/2022,246311,3038,670607,67.1
Fresno County,CA,03/02/2022,248184,1873,673203,67.4
Fresno County,CA,03/09/2022,249879,1695,675056,67.6
Fresno County,CA,03/16/2022,250625,746,676578,67.7
Fresno County,CA,03/23/2022,251576,951,677873,67.8
Fresno County,CA,03/30/2022,252510,934,678747,67.9
Fresno County,CA,04/06/2022,253676,1166,680063,68.1
Fresno County,CA,04/13/2022,253824,148,681247,68.2
Fresno County,CA,04/20/2022,254703,879,682500,68.3
Fresno County,CA,04/27/2022,255591,888,683390,68.4
Fresno County,CA,05/04/2022,256219,628,684424,68.5
Fresno County,CA,05/11/2022,257043,824,685086,68.6
Fresno County,CA,05/18/2022,258361,1318,682998,68.4
Fresno County,CA,05/25/2022,260088,1727,683781,68.4
Fresno County,CA,06/01/2022,261991,1903,684576,68.5
Fresno County,CA,06/08/2022,264267,2276,685110,68.6
Fresno County,CA,06/15/2022,266899,2632,685849,68.6
Fresno County,CA,06/22/2022,269601,2702,686496,68.7
Fresno County,CA,06/29/2022,272617,3016,687504,68.8
Fresno County,CA,07/06/2022,275787,3170,688306,68.9
Fresno County,CA,07/13/2022,279340,3553,689210,69
Fresno County,CA,07/20/2022,283410,4070,690251,69.1
Fresno County,CA,07/27/2022,287186,3776,691343,69.2
Fresno County,CA,08/03/2022,290545,3359,692283,69.3
Fresno County,CA,08/10/2022,293226,2681,693584,69.4
Fresno County,CA,08/17/2022,295687,2461,694505,69.5
Fresno County,CA,08/24/2022,297627,1940,695248,69.6
Fresno County,CA,08/31/2022,299426,1799,695863,69.6
Fresno County,CA,09/07/2022,301953,2527,696216,69.7
Fresno County,CA,09/14/2022,303263,1310,696947,69.8
Fresno County,CA,09/21/2022,303985,722,697561,69.8
Fresno County,CA,09/28/2022,304811,826,698534,69.9
Fresno County,CA,10/05/2022,305546,735,699525,70
Fresno County,CA,10/12/2022,306116,570,708532,70.9
Fresno County,CA,10/19/2022,306776,660,709792,71
Fresno County,CA,10/26/2022,307314,538,709861,71
Fresno County,CA,11/02/2022,307867,553,709961,71.1
Fresno County,CA,11/09/2022,308354,487,711223,71.2
Fresno County,CA,11/16/2022,309204,850,712446,71.3
Fresno County,CA,11/23/2022,310293,1089,712523,71.3
Fresno County,CA,11/30/2022,311381,1088,697517,69.8
Fresno County,CA,12/07/2022,313203,1822,697995,69.9
Fresno County,CA,12/14/2022,314673,1470,698390,69.9
Fresno County,CA,12/21/2022,317552,2879,698438,69.9
Fresno County,CA,12/28/2022,318906,1354,699201,70
Fresno County,CA,01/04/2023,320132,1226,699560,70
Fresno County,CA,01/11/2023,321405,1273,699972,70.1
Fresno County,CA,01/18/2023,322709,1304,701194,70.2
Fresno County,CA,01/25/2023,324131,1422,701420,70.2
Fresno County,CA,02/01/2023,325232,1101,701647,70.2
Fresno County,CA,02/08/2023,326568,1336,702216,70.3
Fresno County,CA,02/15/2023,327603,1035,702440,70.3
Fresno County,CA,02/22/2023,328236,633,702610,70.3
Fresno County,CA,03/01/2023,328928,692,702805,70.3
Fresno County,CA,03/08/2023,329510,582,703205,70.4
Fresno County,CA,03/15/2023,330036,526,703401,70.4
Fresno County,CA,03/22/2023,330667,631,703595,70.4
Fresno County,CA,03/29/2023,331049,382,703813,70.4
Fresno County,CA,04/05/2023,331457,408,703951,70.5
Fresno County,CA,04/12/2023,331778,321,704325,70.5
Fresno County,CA,04/19/2023,332141,363,704451,70.5
Fresno County,CA,04/26/2023,332532,391,704557,70.5
Fresno County,CA,05/03/2023,332922,390,704651,70.5
Fresno County,CA,05/10/2023,333200,278,704767,70.5
Humboldt County,CA,12/16/2020,1281,218,0,0
Humboldt County,CA,12/23/2020,1447,166,0,0
Humboldt County,CA,12/30/2020,1623,176,0,0
Humboldt County,CA,01/06/2021,1891,268,0,0
Humboldt County,CA,01/13/2021,2084,193,2207,1.6
Humboldt County,CA,01/20/2021,2372,288,3201,2.4
Humboldt County,CA,01/27/2021,2629,257,7199,5.3
Humboldt County,CA,02/03/2021,2803,174,12280,9.1
Humboldt County,CA,02/10/2021,2923,120,15600,11.5
Humboldt County,CA,02/17/2021,3018,95,18328,13.5
Humboldt County,CA,02/24/2021,3130,112,19880,14.7
Humboldt County,CA,03/03/2021,3206,76,22040,16.3
Humboldt County,CA,03/10/2021,3310,104,24305,17.9
Humboldt County,CA,03/17/2021,3375,65,27761,20.5
Humboldt County,CA,03/24/2021,3429,54,32868,24.2
Humboldt County,CA,03/31/2021,3486,57,37827,27.9
Humboldt County,CA,04/07/2021,3502,16,44244,32.6
Humboldt County,CA,04/14/2021,3566,64,48785,36
Humboldt County,CA,04/21/2021,3642,76,55878,41.2
Humboldt County,CA,04/28/2021,3811,169,58440,43.1
Humboldt County,CA,05/05/2021,3909,98,60664,44.8
Humboldt County,CA,05/12/2021,3997,88,62579,46.2
Humboldt County,CA,05/19/2021,4166,169,64134,47.3
Humboldt County,CA,05/26/2021,4267,101,66349,48.9
Humboldt County,CA,06/02/2021,4337,70,67868,50.1
Humboldt County,CA,06/09/2021,4401,64,69560,51.3
Humboldt County,CA,06/16/2021,4454,53,71036,52.4
Humboldt County,CA,06/23/2021,4526,72,72094,53.2
Humboldt County,CA,06/30/2021,4568,42,73303,54.1
Humboldt County,CA,07/07/2021,4618,50,74128,54.7
Humboldt County,CA,07/14/2021,4690,72,75137,55.4
Humboldt County,CA,07/21/2021,4797,107,75947,56
Humboldt County,CA,07/28/2021,5000,203,76966,56.8
Humboldt County,CA,08/04/2021,5288,288,78065,57.6
Humboldt County,CA,08/11/2021,5822,534,79539,58.7
Humboldt County,CA,08/18/2021,6303,481,80961,59.7
Humboldt County,CA,08/25/2021,6793,490,81915,60.4
Humboldt County,CA,09/01/2021,7302,509,83266,61.4
Humboldt County,CA,09/08/2021,7734,432,84031,62
Humboldt County,CA,09/15/2021,8106,372,84797,62.6
Humboldt County,CA,09/22/2021,8372,266,85476,63.1
Humboldt County,CA,09/29/2021,8597,225,86165,63.6
Humboldt County,CA,10/06/2021,8859,262,86859,64.1
Humboldt County,CA,10/13/2021,9078,219,87340,64.4
Humboldt County,CA,10/20/2021,9240,162,87856,64.8
Humboldt County,CA,10/27/2021,9385,145,88386,65.2
Humboldt County,CA,11/03/2021,9521,136,88867,65.6
Humboldt County,CA,11/10/2021,9726,205,89672,66.2
Humboldt County,CA,11/17/2021,9900,174,91133,67.2
Humboldt County,CA,11/24/2021,10071,171,92388,68.2
Humboldt County,CA,12/01/2021,10234,163,92891,68.5
Humboldt County,CA,12/08/2021,10417,183,93703,69.1
Humboldt County,CA,12/15/2021,10584,167,94426,69.7
Humboldt County,CA,12/22/2021,10766,182,95178,70.2
Humboldt County,CA,12/29/2021,11052,286,95725,70.6
Humboldt County,CA,01/05/2022,11958,906,96259,71
Humboldt County,CA,01/12/2022,13528,1570,96834,71.4
Humboldt County,CA,01/19/2022,15295,1767,97757,72.1
Humboldt County,CA,01/26/2022,17006,1711,98526,72.7
Humboldt County,CA,02/02/2022,18031,1025,96395,71.1
Humboldt County,CA,02/09/2022,18542,511,96774,71.4
Humboldt County,CA,02/16/2022,19066,524,97125,71.6
Humboldt County,CA,02/23/2022,19368,302,97384,71.8
Humboldt County,CA,03/02/2022,19619,251,97598,72
Humboldt County,CA,03/09/2022,19794,175,97730,72.1
Humboldt County,CA,03/16/2022,19830,36,97865,72.2
Humboldt County,CA,03/23/2022,19850,20,97989,72.3
Humboldt County,CA,03/30/2022,19850,0,98097,72.4
Humboldt County,CA,04/06/2022,19881,31,98241,72.5
Humboldt County,CA,04/13/2022,19890,9,98362,72.6
Humboldt County,CA,04/20/2022,19956,66,98516,72.7
Humboldt County,CA,04/27/2022,20139,183,98629,72.8
Humboldt County,CA,05/04/2022,20347,208,98789,72.9
Humboldt County,CA,05/11/2022,20658,311,98909,73
Humboldt County,CA,05/18/2022,21017,359,98891,73
Humboldt County,CA,05/25/2022,21457,440,99002,73
Humboldt County,CA,06/01/2022,21732,275,99112,73.1
Humboldt County,CA,06/08/2022,22049,317,99203,73.2
Humboldt County,CA,06/15/2022,22361,312,99322,73.3
Humboldt County,CA,06/22/2022,22723,362,99414,73.3
Humboldt County,CA,06/29/2022,23293,570,99550,73.4
Humboldt County,CA,07/06/2022,23590,297,99694,73.5
Humboldt County,CA,07/13/2022,23903,313,99857,73.7
Humboldt County,CA,07/20/2022,24276,373,99999,73.8
Humboldt County,CA,07/27/2022,24642,366,100136,73.9
Humboldt County,CA,08/03/2022,24914,272,100259,74
Humboldt County,CA,08/10/2022,25188,274,100402,74.1
Humboldt County,CA,08/17/2022,25494,306,100522,74.2
Humboldt County,CA,08/24/2022,25760,266,100651,74.2
Humboldt County,CA,08/31/2022,26109,349,100745,74.3
Humboldt County,CA,09/07/2022,26358,249,100797,74.4
Humboldt County,CA,09/14/2022,26489,131,100972,74.5
Humboldt County,CA,09/21/2022,26608,119,101100,74.6
Humboldt County,CA,09/28/2022,26747,139,101196,74.7
Humboldt County,CA,10/05/2022,26864,117,101337,74.8
Humboldt County,CA,10/12/2022,26967,103,101460,74.8
Humboldt County,CA,10/19/2022,27043,76,101722,75
Humboldt County,CA,10/26/2022,27154,111,101738,75.1
Humboldt County,CA,11/02/2022,27224,70,101763,75.1
Humboldt County,CA,11/09/2022,27295,71,102057,75.3
Humboldt County,CA,11/16/2022,27382,87,102318,75.5
Humboldt County,CA,11/23/2022,27491,109,102341,75.5
Humboldt County,CA,11/30/2022,27577,86,101617,75
Humboldt County,CA,12/07/2022,27728,151,101702,75
Humboldt County,CA,12/14/2022,27841,113,101788,75.1
Humboldt County,CA,12/21/2022,28279,438,101796,75.1
Humboldt County,CA,12/28/2022,28405,126,101893,75.2
Humboldt County,CA,01/04/2023,28465,60,101936,75.2
Humboldt County,CA,01/11/2023,28701,236,101979,75.2
Humboldt County,CA,01/18/2023,28797,96,102087,75.3
Humboldt County,CA,01/25/2023,28843,46,102121,75.3
Humboldt County,CA,02/01/2023,28892,49,102170,75.4
Humboldt County,CA,02/08/2023,28949,57,102230,75.4
Humboldt County,CA,02/15/2023,29121,172,102259,75.4
Humboldt County,CA,02/22/2023,29203,82,102286,75.5
Humboldt County,CA,03/01/2023,29291,88,102318,75.5
Humboldt County,CA,03/08/2023,29325,34,102369,75.5
Humboldt County,CA,03/15/2023,29338,13,102390,75.5
Humboldt County,CA,03/22/2023,29376,38,102433,75.6
Humboldt County,CA,03/29/2023,29400,24,102463,75.6
Humboldt County,CA,04/05/2023,29442,42,102499,75.6
Humboldt County,CA,04/12/2023,29463,21,102547,75.6
Humboldt County,CA,04/19/2023,29478,15,102566,75.7
Humboldt County,CA,04/26/2023,29490,12,102583,75.7
Humboldt County,CA,05/03/2023,29502,12,102603,75.7
Humboldt County,CA,05/10/2023,29517,15,102630,75.7
Inyo County,CA,12/16/2020,409,61,0,0
Inyo County,CA,12/23/2020,524,115,0,0
Inyo County,CA,12/30/2020,590,66,0,0
Inyo County,CA,01/06/2021,648,58,0,0
Inyo County,CA,01/13/2021,794,146,0,0
Inyo County,CA,01/20/2021,912,118,0,0
Inyo County,CA,01/27/2021,1039,127,0,0
Inyo County,CA,02/03/2021,1095,56,0,0
Inyo County,CA,02/10/2021,1158,63,0,0
Inyo County,CA,02/17/2021,1212,54,0,0
Inyo County,CA,02/24/2021,1272,60,0,0
Inyo County,CA,03/03/2021,1314,42,0,0
Inyo County,CA,03/10/2021,1346,32,0,0
Inyo County,CA,03/17/2021,1368,22,0,0
Inyo County,CA,03/24/2021,1386,18,0,0
Inyo County,CA,03/31/2021,1396,10,0,0
Inyo County,CA,04/07/2021,1401,5,0,0
Inyo County,CA,04/14/2021,1413,12,0,0
Inyo County,CA,04/21/2021,1415,2,0,0
Inyo County,CA,04/28/2021,1418,3,0,0
Inyo County,CA,05/05/2021,1422,4,0,0
Inyo County,CA,05/12/2021,1424,2,0,0
Inyo County,CA,05/19/2021,1425,1,0,0
Inyo County,CA,05/26/2021,1426,1,0,0
Inyo County,CA,06/02/2021,1427,1,0,0
Inyo County,CA,06/09/2021,1429,2,0,0
Inyo County,CA,06/16/2021,1429,0,0,0
Inyo County,CA,06/23/2021,1429,0,0,0
Inyo County,CA,06/30/2021,1432,3,0,0
Inyo County,CA,07/07/2021,1436,4,0,0
Inyo County,CA,07/14/2021,1439,3,0,0
Inyo County,CA,07/21/2021,1444,5,0,0
Inyo County,CA,07/28/2021,1454,10,0,0
Inyo County,CA,08/04/2021,1485,31,0,0
Inyo County,CA,08/11/2021,1508,23,0,0
Inyo County,CA,08/18/2021,1518,10,0,0
Inyo County,CA,08/25/2021,1538,20,0,0
Inyo County,CA,09/01/2021,1578,40,0,0
Inyo County,CA,09/08/2021,1621,43,0,0
Inyo County,CA,09/15/2021,1650,29,0,0
Inyo County,CA,09/22/2021,1693,43,0,0
Inyo County,CA,09/29/2021,1755,62,0,0
Inyo County,CA,10/06/2021,1853,98,0,0
Inyo County,CA,10/13/2021,1943,90,0,0
Inyo County,CA,10/20/2021,2099,156,0,0
Inyo County,CA,10/27/2021,2255,156,0,0
Inyo County,CA,11/03/2021,2379,124,0,0
Inyo County,CA,11/10/2021,2459,80,0,0
Inyo County,CA,11/17/2021,2504,45,0,0
Inyo County,CA,11/24/2021,2561,57,0,0
Inyo County,CA,12/01/2021,2586,25,0,0
Inyo County,CA,12/08/2021,2623,37,0,0
Inyo County,CA,12/15/2021,2657,34,0,0
Inyo County,CA,12/22/2021,2684,27,0,0
Inyo County,CA,12/29/2021,2738,54,0,0
Inyo County,CA,01/05/2022,2957,219,0,0
Inyo County,CA,01/12/2022,3398,441,0,0
Inyo County,CA,01/19/2022,3872,474,0,0
Inyo County,CA,01/26/2022,4205,333,0,0
Inyo County,CA,02/02/2022,4387,182,0,0
Inyo County,CA,02/09/2022,4437,50,0,0
Inyo County,CA,02/16/2022,4458,21,0,0
Inyo County,CA,02/23/2022,4475,17,0,0
Inyo County,CA,03/02/2022,4502,27,0,0
Inyo County,CA,03/09/2022,4537,35,0,0
Inyo County,CA,03/16/2022,4541,4,NA,NA
Inyo County,CA,03/23/2022,4541,0,NA,NA
Inyo County,CA,03/30/2022,4545,4,NA,NA
Inyo County,CA,04/06/2022,4552,7,NA,NA
Inyo County,CA,04/13/2022,4555,3,NA,NA
Inyo County,CA,04/20/2022,4569,14,NA,NA
Inyo County,CA,04/27/2022,4585,16,NA,NA
Inyo County,CA,05/04/2022,4592,7,NA,NA
Inyo County,CA,05/11/2022,4607,15,NA,NA
Inyo County,CA,05/18/2022,4642,35,NA,NA
Inyo County,CA,05/25/2022,4704,62,NA,NA
Inyo County,CA,06/01/2022,4736,32,NA,NA
Inyo County,CA,06/08/2022,4775,39,NA,NA
Inyo County,CA,06/15/2022,4815,40,NA,NA
Inyo County,CA,06/22/2022,4851,36,NA,NA
Inyo County,CA,06/29/2022,4889,38,NA,NA
Inyo County,CA,07/06/2022,4965,76,NA,NA
Inyo County,CA,07/13/2022,5040,75,NA,NA
Inyo County,CA,07/20/2022,5102,62,NA,NA
Inyo County,CA,07/27/2022,5161,59,NA,NA
Inyo County,CA,08/03/2022,5191,30,NA,NA
Inyo County,CA,08/10/2022,5217,26,NA,NA
Inyo County,CA,08/17/2022,5256,39,NA,NA
Inyo County,CA,08/24/2022,5290,34,NA,NA
Inyo County,CA,08/31/2022,5320,30,NA,NA
Inyo County,CA,09/07/2022,5372,52,NA,NA
Inyo County,CA,09/14/2022,5404,32,NA,NA
Inyo County,CA,09/21/2022,5440,36,NA,NA
Inyo County,CA,09/28/2022,5455,15,NA,NA
Inyo County,CA,10/05/2022,5478,23,NA,NA
Inyo County,CA,10/12/2022,5488,10,NA,NA
Inyo County,CA,10/19/2022,5494,6,NA,NA
Inyo County,CA,10/26/2022,5498,4,NA,NA
Inyo County,CA,11/02/2022,5504,6,NA,NA
Inyo County,CA,11/09/2022,5518,14,NA,NA
Inyo County,CA,11/16/2022,5526,8,NA,NA
Inyo County,CA,11/23/2022,5557,31,NA,NA
Inyo County,CA,11/30/2022,5590,33,NA,NA
Inyo County,CA,12/07/2022,5630,40,NA,NA
Inyo County,CA,12/14/2022,5677,47,NA,NA
Inyo County,CA,12/21/2022,5836,159,NA,NA
Inyo County,CA,12/28/2022,5876,40,NA,NA
Inyo County,CA,01/04/2023,5902,26,NA,NA
Inyo County,CA,01/11/2023,5937,35,NA,NA
Inyo County,CA,01/18/2023,5958,21,NA,NA
Inyo County,CA,01/25/2023,5977,19,NA,NA
Inyo County,CA,02/01/2023,5998,21,NA,NA
Inyo County,CA,02/08/2023,6016,18,NA,NA
Inyo County,CA,02/15/2023,6042,26,NA,NA
Inyo County,CA,02/22/2023,6061,19,NA,NA
Inyo County,CA,03/01/2023,6067,6,NA,NA
Inyo County,CA,03/08/2023,6079,12,NA,NA
Inyo County,CA,03/15/2023,6081,2,NA,NA
Inyo County,CA,03/22/2023,6090,9,NA,NA
Inyo County,CA,03/29/2023,6113,23,NA,NA
Inyo County,CA,04/05/2023,6121,8,NA,NA
Inyo County,CA,04/12/2023,6125,4,NA,NA
Inyo County,CA,04/19/2023,6129,4,NA,NA
Inyo County,CA,04/26/2023,6136,7,NA,NA
Inyo County,CA,05/03/2023,6151,15,NA,NA
Inyo County,CA,05/10/2023,6163,12,NA,NA
Lake County,CA,12/16/2020,1342,214,0,0
Lake County,CA,12/23/2020,1570,228,0,0
Lake County,CA,12/30/2020,1806,236,0,0
Lake County,CA,01/06/2021,2017,211,0,0
Lake County,CA,01/13/2021,2262,245,0,0
Lake County,CA,01/20/2021,2627,365,1170,1.8
Lake County,CA,01/27/2021,2751,124,2793,4.3
Lake County,CA,02/03/2021,2860,109,5280,8.2
Lake County,CA,02/10/2021,2958,98,6797,10.6
Lake County,CA,02/17/2021,3045,87,8153,12.7
Lake County,CA,02/24/2021,3129,84,8661,13.5
Lake County,CA,03/03/2021,3177,48,10305,16
Lake County,CA,03/10/2021,3210,33,11560,18
Lake County,CA,03/17/2021,3256,46,13466,20.9
Lake County,CA,03/24/2021,3304,48,17378,27
Lake County,CA,03/31/2021,3340,36,18658,29
Lake County,CA,04/07/2021,3370,30,20178,31.3
Lake County,CA,04/14/2021,3401,31,22058,34.3
Lake County,CA,04/21/2021,3429,28,23832,37
Lake County,CA,04/28/2021,3442,13,24808,38.5
Lake County,CA,05/05/2021,3465,23,25407,39.5
Lake County,CA,05/12/2021,3484,19,26261,40.8
