county,state,date,cumulative_cases,New.cases
Sonoma County,CA,01/26/2022,73657,8141
Sonoma County,CA,02/02/2022,78523,4866
Sonoma County,CA,02/09/2022,80943,2420
Sonoma County,CA,02/16/2022,82584,1641
Sonoma County,CA,02/23/2022,83311,727
Sonoma County,CA,03/02/2022,84026,715
Sonoma County,CA,03/09/2022,84914,888
Sonoma County,CA,03/16/2022,85077,163
Sonoma County,CA,03/23/2022,85454,377
Sonoma County,CA,03/30/2022,85578,124
Sonoma County,CA,04/06/2022,85882,304
Sonoma County,CA,04/13/2022,86121,239
Sonoma County,CA,04/20/2022,86988,867
Sonoma County,CA,04/27/2022,87684,696
Sonoma County,CA,05/04/2022,88499,815
Sonoma County,CA,05/11/2022,89730,1231
Sonoma County,CA,05/18/2022,91316,1586
Sonoma County,CA,05/25/2022,93163,1847
Sonoma County,CA,06/01/2022,94643,1480
Sonoma County,CA,06/08/2022,96283,1640
Sonoma County,CA,06/15/2022,97850,1567
Sonoma County,CA,06/22/2022,99312,1462
Sonoma County,CA,06/29/2022,101048,1736
Sonoma County,CA,07/06/2022,102356,1308
Sonoma County,CA,07/13/2022,103614,1258
Sonoma County,CA,07/20/2022,104887,1273
Sonoma County,CA,07/27/2022,106022,1135
Sonoma County,CA,08/03/2022,107038,1016
Sonoma County,CA,08/10/2022,107941,903
Sonoma County,CA,08/17/2022,108717,776
Sonoma County,CA,08/24/2022,109375,658
Sonoma County,CA,08/31/2022,110012,637
Sonoma County,CA,09/07/2022,110643,631
Sonoma County,CA,09/14/2022,111299,656
Sonoma County,CA,09/21/2022,111609,310
Sonoma County,CA,09/28/2022,111937,328
Sonoma County,CA,10/05/2022,112277,340
Sonoma County,CA,10/12/2022,112546,269
Sonoma County,CA,10/19/2022,112786,240
Sonoma County,CA,10/26/2022,113045,259
Sonoma County,CA,11/02/2022,113264,219
Sonoma County,CA,11/09/2022,113445,181
Sonoma County,CA,11/16/2022,113751,306
Sonoma County,CA,11/23/2022,114064,313
Sonoma County,CA,11/30/2022,114414,350
Sonoma County,CA,12/07/2022,115009,595
Sonoma County,CA,12/14/2022,115547,538
Sonoma County,CA,12/21/2022,116254,707
Sonoma County,CA,12/28/2022,116739,485
Sonoma County,CA,01/04/2023,117217,478
Sonoma County,CA,01/11/2023,117656,439
Sonoma County,CA,01/18/2023,117866,210
Sonoma County,CA,01/25/2023,118074,208
Sonoma County,CA,02/01/2023,118245,171
Sonoma County,CA,02/08/2023,118508,263
Sonoma County,CA,02/15/2023,118785,277
Sonoma County,CA,02/22/2023,119050,265
Sonoma County,CA,03/01/2023,119319,269
Sonoma County,CA,03/08/2023,119563,244
Sonoma County,CA,03/15/2023,119793,230
Sonoma County,CA,03/22/2023,120012,219
Sonoma County,CA,03/29/2023,120171,159
Sonoma County,CA,04/05/2023,120323,152
Sonoma County,CA,04/12/2023,120435,112
Sonoma County,CA,04/19/2023,120596,161
Sonoma County,CA,04/26/2023,120779,183
Sonoma County,CA,05/03/2023,120909,130
Sonoma County,CA,05/10/2023,121002,93
Tehama County,CA,01/22/2020,0,0
Tehama County,CA,01/29/2020,0,0
Tehama County,CA,02/05/2020,0,0
Tehama County,CA,02/12/2020,0,0
Tehama County,CA,02/19/2020,0,0
Tehama County,CA,02/26/2020,0,0
Tehama County,CA,03/04/2020,0,0
Tehama County,CA,03/11/2020,0,0
Tehama County,CA,03/18/2020,0,0
Tehama County,CA,03/25/2020,0,0
Tehama County,CA,04/01/2020,0,0
Tehama County,CA,04/08/2020,1,1
Tehama County,CA,04/15/2020,1,0
Tehama County,CA,04/22/2020,1,0
Tehama County,CA,04/29/2020,1,0
Tehama County,CA,05/06/2020,1,0
Tehama County,CA,05/13/2020,1,0
Tehama County,CA,05/20/2020,2,1
Tehama County,CA,05/27/2020,3,1
Tehama County,CA,06/03/2020,7,4
Tehama County,CA,06/10/2020,11,4
Tehama County,CA,06/17/2020,26,15
Tehama County,CA,06/24/2020,52,26
Tehama County,CA,07/01/2020,77,25
Tehama County,CA,07/08/2020,97,20
Tehama County,CA,07/15/2020,125,28
Tehama County,CA,07/22/2020,152,27
Tehama County,CA,07/29/2020,201,49
Tehama County,CA,08/05/2020,228,27
Tehama County,CA,08/12/2020,291,63
Tehama County,CA,08/19/2020,335,44
Tehama County,CA,08/26/2020,396,61
Tehama County,CA,09/02/2020,424,28
Tehama County,CA,09/09/2020,460,36
Tehama County,CA,09/16/2020,486,26
Tehama County,CA,09/23/2020,531,45
Tehama County,CA,09/30/2020,587,56
Tehama County,CA,10/07/2020,662,75
Tehama County,CA,10/14/2020,719,57
Tehama County,CA,10/21/2020,815,96
Tehama County,CA,10/28/2020,915,100
Tehama County,CA,11/04/2020,990,75
Tehama County,CA,11/11/2020,1103,113
Tehama County,CA,11/18/2020,1302,199
Tehama County,CA,11/25/2020,1592,290
Tehama County,CA,12/02/2020,1843,251
Tehama County,CA,12/09/2020,2182,339
Tehama County,CA,12/16/2020,2566,384
Tehama County,CA,12/23/2020,2939,373
Tehama County,CA,12/30/2020,3269,330
Tehama County,CA,01/06/2021,3605,336
Tehama County,CA,01/13/2021,3987,382
Tehama County,CA,01/20/2021,4322,335
Tehama County,CA,01/27/2021,4578,256
Tehama County,CA,02/03/2021,4763,185
Tehama County,CA,02/10/2021,4900,137
Tehama County,CA,02/17/2021,4993,93
Tehama County,CA,02/24/2021,5051,58
Tehama County,CA,03/03/2021,5095,44
Tehama County,CA,03/10/2021,5124,29
Tehama County,CA,03/17/2021,5169,45
Tehama County,CA,03/24/2021,5220,51
Tehama County,CA,03/31/2021,5271,51
Tehama County,CA,04/07/2021,5330,59
Tehama County,CA,04/14/2021,5392,62
Tehama County,CA,04/21/2021,5436,44
Tehama County,CA,04/28/2021,5482,46
Tehama County,CA,05/05/2021,5527,45
Tehama County,CA,05/12/2021,5554,27
Tehama County,CA,05/19/2021,5594,40
Tehama County,CA,05/26/2021,5632,38
Tehama County,CA,06/02/2021,5669,37
Tehama County,CA,06/09/2021,5685,16
Tehama County,CA,06/16/2021,5695,10
Tehama County,CA,06/23/2021,5714,19
Tehama County,CA,06/30/2021,5722,8
Tehama County,CA,07/07/2021,5727,5
Tehama County,CA,07/14/2021,5748,21
Tehama County,CA,07/21/2021,5761,13
Tehama County,CA,07/28/2021,5807,46
Tehama County,CA,08/04/2021,5907,100
Tehama County,CA,08/11/2021,6055,148
Tehama County,CA,08/18/2021,6323,268
Tehama County,CA,08/25/2021,6654,331
Tehama County,CA,09/01/2021,7117,463
Tehama County,CA,09/08/2021,7555,438
Tehama County,CA,09/15/2021,8012,457
Tehama County,CA,09/22/2021,8374,362
Tehama County,CA,09/29/2021,8645,271
Tehama County,CA,10/06/2021,8924,279
Tehama County,CA,10/13/2021,9185,261
Tehama County,CA,10/20/2021,9479,294
Tehama County,CA,10/27/2021,9725,246
Tehama County,CA,11/03/2021,9921,196
Tehama County,CA,11/10/2021,10065,144
Tehama County,CA,11/17/2021,10149,84
Tehama County,CA,11/24/2021,10219,70
Tehama County,CA,12/01/2021,10284,65
Tehama County,CA,12/08/2021,10327,43
Tehama County,CA,12/15/2021,10375,48
Tehama County,CA,12/22/2021,10425,50
Tehama County,CA,12/29/2021,10498,73
Tehama County,CA,01/05/2022,10713,215
Tehama County,CA,01/12/2022,11303,590
Tehama County,CA,01/19/2022,12147,844
Tehama County,CA,01/26/2022,13032,885
Tehama County,CA,02/02/2022,13646,614
Tehama County,CA,02/09/2022,13972,326
Tehama County,CA,02/16/2022,14251,279
Tehama County,CA,02/23/2022,14415,164
Tehama County,CA,03/02/2022,14504,89
Tehama County,CA,03/09/2022,14568,64
Tehama County,CA,03/16/2022,14585,17
Tehama County,CA,03/23/2022,14621,36
Tehama County,CA,03/30/2022,14652,31
Tehama County,CA,04/06/2022,14655,3
Tehama County,CA,04/13/2022,14665,10
Tehama County,CA,04/20/2022,14690,25
Tehama County,CA,04/27/2022,14705,15
Tehama County,CA,05/04/2022,14727,22
Tehama County,CA,05/11/2022,14739,12
Tehama County,CA,05/18/2022,14771,32
Tehama County,CA,05/25/2022,14854,83
Tehama County,CA,06/01/2022,14919,65
Tehama County,CA,06/08/2022,14999,80
Tehama County,CA,06/15/2022,15114,115
Tehama County,CA,06/22/2022,15204,90
Tehama County,CA,06/29/2022,15326,122
Tehama County,CA,07/06/2022,15469,143
Tehama County,CA,07/13/2022,15608,139
Tehama County,CA,07/20/2022,15788,180
Tehama County,CA,07/27/2022,15942,154
Tehama County,CA,08/03/2022,16030,88
Tehama County,CA,08/10/2022,16103,73
Tehama County,CA,08/17/2022,16206,103
Tehama County,CA,08/24/2022,16284,78
Tehama County,CA,08/31/2022,16370,86
Tehama County,CA,09/07/2022,16491,121
Tehama County,CA,09/14/2022,16562,71
Tehama County,CA,09/21/2022,16596,34
Tehama County,CA,09/28/2022,16642,46
Tehama County,CA,10/05/2022,16690,48
Tehama County,CA,10/12/2022,16711,21
Tehama County,CA,10/19/2022,16733,22
Tehama County,CA,10/26/2022,16768,35
Tehama County,CA,11/02/2022,16797,29
Tehama County,CA,11/09/2022,16839,42
Tehama County,CA,11/16/2022,16892,53
Tehama County,CA,11/23/2022,17000,108
Tehama County,CA,11/30/2022,17054,54
Tehama County,CA,12/07/2022,17164,110
Tehama County,CA,12/14/2022,17290,126
Tehama County,CA,12/21/2022,17464,174
Tehama County,CA,12/28/2022,17545,81
Tehama County,CA,01/04/2023,17626,81
Tehama County,CA,01/11/2023,17681,55
Tehama County,CA,01/18/2023,17720,39
Tehama County,CA,01/25/2023,17741,21
Tehama County,CA,02/01/2023,17771,30
Tehama County,CA,02/08/2023,17784,13
Tehama County,CA,02/15/2023,17813,29
Tehama County,CA,02/22/2023,17843,30
Tehama County,CA,03/01/2023,17858,15
Tehama County,CA,03/08/2023,17880,22
Tehama County,CA,03/15/2023,17896,16
Tehama County,CA,03/22/2023,17924,28
Tehama County,CA,03/29/2023,17940,16
Tehama County,CA,04/05/2023,17956,16
Tehama County,CA,04/12/2023,17963,7
Tehama County,CA,04/19/2023,17990,27
Tehama County,CA,04/26/2023,17997,7
Tehama County,CA,05/03/2023,18023,26
Tehama County,CA,05/10/2023,18040,17
Yuba County,CA,01/22/2020,0,0
Yuba County,CA,01/29/2020,0,0
Yuba County,CA,02/05/2020,0,0
Yuba County,CA,02/12/2020,0,0
Yuba County,CA,02/19/2020,0,0
Yuba County,CA,02/26/2020,0,0
Yuba County,CA,03/04/2020,0,0
Yuba County,CA,03/11/2020,0,0
Yuba County,CA,03/18/2020,0,0
Yuba County,CA,03/25/2020,2,2
Yuba County,CA,04/01/2020,5,3
Yuba County,CA,04/08/2020,10,5
Yuba County,CA,04/15/2020,14,4
Yuba County,CA,04/22/2020,15,1
Yuba County,CA,04/29/2020,15,0
Yuba County,CA,05/06/2020,16,1
Yuba County,CA,05/13/2020,19,3
Yuba County,CA,05/20/2020,23,4
Yuba County,CA,05/27/2020,24,1
Yuba County,CA,06/03/2020,27,3
Yuba County,CA,06/10/2020,27,0
Yuba County,CA,06/17/2020,29,2
Yuba County,CA,06/24/2020,36,7
Yuba County,CA,07/01/2020,55,19
Yuba County,CA,07/08/2020,138,83
Yuba County,CA,07/15/2020,210,72
Yuba County,CA,07/22/2020,269,59
Yuba County,CA,07/29/2020,333,64
Yuba County,CA,08/05/2020,398,65
Yuba County,CA,08/12/2020,541,143
Yuba County,CA,08/19/2020,682,141
Yuba County,CA,08/26/2020,778,96
Yuba County,CA,09/02/2020,844,66
Yuba County,CA,09/09/2020,927,83
Yuba County,CA,09/16/2020,995,68
Yuba County,CA,09/23/2020,1040,45
Yuba County,CA,09/30/2020,1076,36
Yuba County,CA,10/07/2020,1119,43
Yuba County,CA,10/14/2020,1148,29
Yuba County,CA,10/21/2020,1196,48
Yuba County,CA,10/28/2020,1241,45
Yuba County,CA,11/04/2020,1302,61
Yuba County,CA,11/11/2020,1399,97
Yuba County,CA,11/18/2020,1528,129
Yuba County,CA,11/25/2020,1813,285
Yuba County,CA,12/02/2020,2104,291
Yuba County,CA,12/09/2020,2500,396
Yuba County,CA,12/16/2020,2921,421
Yuba County,CA,12/23/2020,3415,494
Yuba County,CA,12/30/2020,3763,348
Yuba County,CA,01/06/2021,4097,334
Yuba County,CA,01/13/2021,4445,348
Yuba County,CA,01/20/2021,4758,313
Yuba County,CA,01/27/2021,5015,257
Yuba County,CA,02/03/2021,5188,173
Yuba County,CA,02/10/2021,5315,127
Yuba County,CA,02/17/2021,5415,100
Yuba County,CA,02/24/2021,5503,88
Yuba County,CA,03/03/2021,5564,61
Yuba County,CA,03/10/2021,5628,64
Yuba County,CA,03/17/2021,5688,60
Yuba County,CA,03/24/2021,5725,37
Yuba County,CA,03/31/2021,5786,61
Yuba County,CA,04/07/2021,5847,61
Yuba County,CA,04/14/2021,5892,45
Yuba County,CA,04/21/2021,5933,41
Yuba County,CA,04/28/2021,5974,41
Yuba County,CA,05/05/2021,6012,38
Yuba County,CA,05/12/2021,6072,60
Yuba County,CA,05/19/2021,6112,40
Yuba County,CA,05/26/2021,6152,40
Yuba County,CA,06/02/2021,6197,45
Yuba County,CA,06/09/2021,6236,39
Yuba County,CA,06/16/2021,6263,27
Yuba County,CA,06/23/2021,6314,51
Yuba County,CA,06/30/2021,6321,7
Yuba County,CA,07/07/2021,6364,43
Yuba County,CA,07/14/2021,6412,48
Yuba County,CA,07/21/2021,6528,116
Yuba County,CA,07/28/2021,6708,180
Yuba County,CA,08/04/2021,6940,232
Yuba County,CA,08/11/2021,7195,255
Yuba County,CA,08/18/2021,7526,331
Yuba County,CA,08/25/2021,7900,374
Yuba County,CA,09/01/2021,8437,537
Yuba County,CA,09/08/2021,8833,396
Yuba County,CA,09/15/2021,9131,298
Yuba County,CA,09/22/2021,9346,215
Yuba County,CA,09/29/2021,9544,198
Yuba County,CA,10/06/2021,9735,191
Yuba County,CA,10/13/2021,9937,202
Yuba County,CA,10/20/2021,10094,157
Yuba County,CA,10/27/2021,10238,144
Yuba County,CA,11/03/2021,10418,180
Yuba County,CA,11/10/2021,10527,109
Yuba County,CA,11/17/2021,10629,102
Yuba County,CA,11/24/2021,10710,81
Yuba County,CA,12/01/2021,10778,68
Yuba County,CA,12/08/2021,10896,118
Yuba County,CA,12/15/2021,10992,96
Yuba County,CA,12/22/2021,11096,104
Yuba County,CA,12/29/2021,11213,117
Yuba County,CA,01/05/2022,11600,387
Yuba County,CA,01/12/2022,12552,952
Yuba County,CA,01/19/2022,13805,1253
Yuba County,CA,01/26/2022,15067,1262
Yuba County,CA,02/02/2022,15806,739
Yuba County,CA,02/09/2022,16239,433
Yuba County,CA,02/16/2022,16526,287
Yuba County,CA,02/23/2022,16693,167
Yuba County,CA,03/02/2022,16803,110
Yuba County,CA,03/09/2022,16900,97
Yuba County,CA,03/16/2022,16942,42
Yuba County,CA,03/23/2022,16985,43
Yuba County,CA,03/30/2022,17019,34
Yuba County,CA,04/06/2022,17050,31
Yuba County,CA,04/13/2022,17059,9
Yuba County,CA,04/20/2022,17087,28
Yuba County,CA,04/27/2022,17128,41
Yuba County,CA,05/04/2022,17169,41
Yuba County,CA,05/11/2022,17236,67
Yuba County,CA,05/18/2022,17367,131
Yuba County,CA,05/25/2022,17557,190
Yuba County,CA,06/01/2022,17723,166
Yuba County,CA,06/08/2022,17919,196
Yuba County,CA,06/15/2022,18150,231
Yuba County,CA,06/22/2022,18343,193
Yuba County,CA,06/29/2022,18549,206
Yuba County,CA,07/06/2022,18771,222
Yuba County,CA,07/13/2022,18977,206
Yuba County,CA,07/20/2022,19197,220
Yuba County,CA,07/27/2022,19449,252
Yuba County,CA,08/03/2022,19596,147
Yuba County,CA,08/10/2022,19749,153
Yuba County,CA,08/17/2022,19907,158
Yuba County,CA,08/24/2022,20045,138
Yuba County,CA,08/31/2022,20208,163
Yuba County,CA,09/07/2022,20339,131
Yuba County,CA,09/14/2022,20447,108
Yuba County,CA,09/21/2022,20531,84
Yuba County,CA,09/28/2022,20587,56
Yuba County,CA,10/05/2022,20624,37
Yuba County,CA,10/12/2022,20659,35
Yuba County,CA,10/19/2022,20696,37
Yuba County,CA,10/26/2022,20736,40
Yuba County,CA,11/02/2022,20792,56
Yuba County,CA,11/09/2022,20831,39
Yuba County,CA,11/16/2022,20892,61
Yuba County,CA,11/23/2022,20977,85
Yuba County,CA,11/30/2022,21057,80
Yuba County,CA,12/07/2022,21151,94
Yuba County,CA,12/14/2022,21241,90
Yuba County,CA,12/21/2022,21349,108
Yuba County,CA,12/28/2022,21457,108
Yuba County,CA,01/04/2023,21550,93
Yuba County,CA,01/11/2023,21628,78
Yuba County,CA,01/18/2023,21672,44
Yuba County,CA,01/25/2023,21706,34
Yuba County,CA,02/01/2023,21751,45
Yuba County,CA,02/08/2023,21783,32
Yuba County,CA,02/15/2023,21819,36
Yuba County,CA,02/22/2023,21846,27
Yuba County,CA,03/01/2023,21884,38
Yuba County,CA,03/08/2023,21932,48
Yuba County,CA,03/15/2023,21969,37
Yuba County,CA,03/22/2023,22000,31
Yuba County,CA,03/29/2023,22025,25
Yuba County,CA,04/05/2023,22051,26
Yuba County,CA,04/12/2023,22078,27
Yuba County,CA,04/19/2023,22098,20
Yuba County,CA,04/26/2023,22123,25
Yuba County,CA,05/03/2023,22147,24
Yuba County,CA,05/10/2023,22174,27
Alpine County,CA,01/22/2020,0,0
Alpine County,CA,01/29/2020,0,0
Alpine County,CA,02/05/2020,0,0
Alpine County,CA,02/12/2020,0,0
Alpine County,CA,02/19/2020,0,0
Alpine County,CA,02/26/2020,0,0
Alpine County,CA,03/04/2020,0,0
Alpine County,CA,03/11/2020,0,0
Alpine County,CA,03/18/2020,0,0
Alpine County,CA,03/25/2020,0,0
Alpine County,CA,04/01/2020,1,1
Alpine County,CA,04/08/2020,1,0
Alpine County,CA,04/15/2020,1,0
Alpine County,CA,04/22/2020,1,0
Alpine County,CA,04/29/2020,1,0
Alpine County,CA,05/06/2020,1,0
Alpine County,CA,05/13/2020,1,0
Alpine County,CA,05/20/2020,1,0
Alpine County,CA,05/27/2020,1,0
Alpine County,CA,06/03/2020,1,0
Alpine County,CA,06/10/2020,1,0
Alpine County,CA,06/17/2020,1,0
Alpine County,CA,06/24/2020,1,0
Alpine County,CA,07/01/2020,1,0
Alpine County,CA,07/08/2020,1,0
Alpine County,CA,07/15/2020,1,0
Alpine County,CA,07/22/2020,2,1
Alpine County,CA,07/29/2020,2,0
Alpine County,CA,08/05/2020,2,0
Alpine County,CA,08/12/2020,2,0
Alpine County,CA,08/19/2020,2,0
Alpine County,CA,08/26/2020,2,0
Alpine County,CA,09/02/2020,2,0
Alpine County,CA,09/09/2020,2,0
Alpine County,CA,09/16/2020,2,0
Alpine County,CA,09/23/2020,2,0
Alpine County,CA,09/30/2020,2,0
Alpine County,CA,10/07/2020,3,1
Alpine County,CA,10/14/2020,3,0
Alpine County,CA,10/21/2020,3,0
Alpine County,CA,10/28/2020,3,0
Alpine County,CA,11/04/2020,4,1
Alpine County,CA,11/11/2020,9,5
Alpine County,CA,11/18/2020,12,3
Alpine County,CA,11/25/2020,41,29
Alpine County,CA,12/02/2020,41,0
Alpine County,CA,12/09/2020,53,12
Alpine County,CA,12/16/2020,64,11
Alpine County,CA,12/23/2020,64,0
Alpine County,CA,12/30/2020,65,1
Alpine County,CA,01/06/2021,70,5
Alpine County,CA,01/13/2021,71,1
Alpine County,CA,01/20/2021,71,0
Alpine County,CA,01/27/2021,72,1
Alpine County,CA,02/03/2021,72,0
Alpine County,CA,02/10/2021,76,4
Alpine County,CA,02/17/2021,76,0
Alpine County,CA,02/24/2021,77,1
Alpine County,CA,03/03/2021,77,0
Alpine County,CA,03/10/2021,78,1
Alpine County,CA,03/17/2021,82,4
Alpine County,CA,03/24/2021,84,2
Alpine County,CA,03/31/2021,85,1
Alpine County,CA,04/07/2021,85,0
Alpine County,CA,04/14/2021,85,0
Alpine County,CA,04/21/2021,85,0
Alpine County,CA,04/28/2021,88,3
Alpine County,CA,05/05/2021,88,0
Alpine County,CA,05/12/2021,88,0
Alpine County,CA,05/19/2021,88,0
Alpine County,CA,05/26/2021,88,0
Alpine County,CA,06/02/2021,88,0
Alpine County,CA,06/09/2021,88,0
Alpine County,CA,06/16/2021,88,0
Alpine County,CA,06/23/2021,88,0
Alpine County,CA,06/30/2021,89,1
Alpine County,CA,07/07/2021,89,0
Alpine County,CA,07/14/2021,89,0
Alpine County,CA,07/21/2021,89,0
Alpine County,CA,07/28/2021,89,0
Alpine County,CA,08/04/2021,91,2
Alpine County,CA,08/11/2021,91,0
Alpine County,CA,08/18/2021,91,0
Alpine County,CA,08/25/2021,92,1
Alpine County,CA,09/01/2021,92,0
Alpine County,CA,09/08/2021,94,2
Alpine County,CA,09/15/2021,98,4
Alpine County,CA,09/22/2021,100,2
Alpine County,CA,09/29/2021,101,1
Alpine County,CA,10/06/2021,102,1
Alpine County,CA,10/13/2021,102,0
Alpine County,CA,10/20/2021,103,1
Alpine County,CA,10/27/2021,105,2
Alpine County,CA,11/03/2021,105,0
Alpine County,CA,11/10/2021,105,0
Alpine County,CA,11/17/2021,105,0
Alpine County,CA,11/24/2021,106,1
Alpine County,CA,12/01/2021,108,2
Alpine County,CA,12/08/2021,108,0
Alpine County,CA,12/15/2021,109,1
Alpine County,CA,12/22/2021,112,3
Alpine County,CA,12/29/2021,113,1
Alpine County,CA,01/05/2022,113,0
Alpine County,CA,01/12/2022,116,3
Alpine County,CA,01/19/2022,119,3
Alpine County,CA,01/26/2022,123,4
Alpine County,CA,02/02/2022,123,0
Alpine County,CA,02/09/2022,123,0
Alpine County,CA,02/16/2022,123,0
Alpine County,CA,02/23/2022,123,0
Alpine County,CA,03/02/2022,123,0
Alpine County,CA,03/09/2022,123,0
Alpine County,CA,03/16/2022,123,0
Alpine County,CA,03/23/2022,123,0
Alpine County,CA,03/30/2022,125,2
Alpine County,CA,04/06/2022,125,0
Alpine County,CA,04/13/2022,125,0
Alpine County,CA,04/20/2022,125,0
Alpine County,CA,04/27/2022,125,0
Alpine County,CA,05/04/2022,125,0
Alpine County,CA,05/11/2022,126,1
Alpine County,CA,05/18/2022,127,1
Alpine County,CA,05/25/2022,127,0
Alpine County,CA,06/01/2022,129,2
Alpine County,CA,06/08/2022,129,0
Alpine County,CA,06/15/2022,130,1
Alpine County,CA,06/22/2022,130,0
Alpine County,CA,06/29/2022,130,0
Alpine County,CA,07/06/2022,130,0
Alpine County,CA,07/13/2022,130,0
Alpine County,CA,07/20/2022,131,1
Alpine County,CA,07/27/2022,131,0
Alpine County,CA,08/03/2022,131,0
Alpine County,CA,08/10/2022,132,1
Alpine County,CA,08/17/2022,132,0
Alpine County,CA,08/24/2022,132,0
Alpine County,CA,08/31/2022,134,2
Alpine County,CA,09/07/2022,134,0
Alpine County,CA,09/14/2022,135,1
Alpine County,CA,09/21/2022,135,0
Alpine County,CA,09/28/2022,135,0
Alpine County,CA,10/05/2022,136,1
Alpine County,CA,10/12/2022,136,0
Alpine County,CA,10/19/2022,137,1
Alpine County,CA,10/26/2022,137,0
Alpine County,CA,11/02/2022,137,0
Alpine County,CA,11/09/2022,137,0
Alpine County,CA,11/16/2022,137,0
Alpine County,CA,11/23/2022,139,2
Alpine County,CA,11/30/2022,140,1
Alpine County,CA,12/07/2022,140,0
Alpine County,CA,12/14/2022,140,0
Alpine County,CA,12/21/2022,141,1
Alpine County,CA,12/28/2022,141,0
Alpine County,CA,01/04/2023,143,2
Alpine County,CA,01/11/2023,143,0
Alpine County,CA,01/18/2023,143,0
Alpine County,CA,01/25/2023,143,0
Alpine County,CA,02/01/2023,143,0
Alpine County,CA,02/08/2023,143,0
Alpine County,CA,02/15/2023,143,0
Alpine County,CA,02/22/2023,143,0
Alpine County,CA,03/01/2023,143,0
Alpine County,CA,03/08/2023,143,0
Alpine County,CA,03/15/2023,143,0
Alpine County,CA,03/22/2023,143,0
Alpine County,CA,03/29/2023,143,0
Alpine County,CA,04/05/2023,143,0
Alpine County,CA,04/12/2023,143,0
Alpine County,CA,04/19/2023,143,0
Alpine County,CA,04/26/2023,143,0
Alpine County,CA,05/03/2023,143,0
Alpine County,CA,05/10/2023,143,0
Butte County,CA,01/22/2020,0,0
Butte County,CA,01/29/2020,0,0
Butte County,CA,02/05/2020,0,0
Butte County,CA,02/12/2020,0,0
Butte County,CA,02/19/2020,0,0
Butte County,CA,02/26/2020,0,0
Butte County,CA,03/04/2020,0,0
Butte County,CA,03/11/2020,0,0
Butte County,CA,03/18/2020,0,0
Butte County,CA,03/25/2020,4,4
Butte County,CA,04/01/2020,6,2
Butte County,CA,04/08/2020,12,6
Butte County,CA,04/15/2020,14,2
Butte County,CA,04/22/2020,16,2
Butte County,CA,04/29/2020,17,1
Butte County,CA,05/06/2020,19,2
Butte County,CA,05/13/2020,21,2
Butte County,CA,05/20/2020,26,5
Butte County,CA,05/27/2020,38,12
Butte County,CA,06/03/2020,54,16
Butte County,CA,06/10/2020,76,22
Butte County,CA,06/17/2020,86,10
Butte County,CA,06/24/2020,118,32
Butte County,CA,07/01/2020,170,52
Butte County,CA,07/08/2020,276,106
Butte County,CA,07/15/2020,391,115
Butte County,CA,07/22/2020,669,278
Butte County,CA,07/29/2020,868,199
Butte County,CA,08/05/2020,1025,157
Butte County,CA,08/12/2020,1313,288
Butte County,CA,08/19/2020,1508,195
Butte County,CA,08/26/2020,1735,227
Butte County,CA,09/02/2020,2166,431
Butte County,CA,09/09/2020,2475,309
Butte County,CA,09/16/2020,2718,243
Butte County,CA,09/23/2020,2801,83
Butte County,CA,09/30/2020,2873,72
Butte County,CA,10/07/2020,2950,77
Butte County,CA,10/14/2020,3019,69
Butte County,CA,10/21/2020,3057,38
Butte County,CA,10/28/2020,3141,84
Butte County,CA,11/04/2020,3258,117
Butte County,CA,11/11/2020,3416,158
Butte County,CA,11/18/2020,3650,234
Butte County,CA,11/25/2020,3998,348
Butte County,CA,12/02/2020,4440,442
Butte County,CA,12/09/2020,5054,614
Butte County,CA,12/16/2020,6149,1095
Butte County,CA,12/23/2020,7238,1089
Butte County,CA,12/30/2020,8110,872
Butte County,CA,01/06/2021,9120,1010
Butte County,CA,01/13/2021,10150,1030
Butte County,CA,01/20/2021,10921,771
Butte County,CA,01/27/2021,11412,491
Butte County,CA,02/03/2021,11839,427
Butte County,CA,02/10/2021,12141,302
Butte County,CA,02/17/2021,12348,207
Butte County,CA,02/24/2021,12510,162
Butte County,CA,03/03/2021,12648,138
Butte County,CA,03/10/2021,12741,93
Butte County,CA,03/17/2021,12818,77
Butte County,CA,03/24/2021,12909,91
Butte County,CA,03/31/2021,12989,80
Butte County,CA,04/07/2021,13104,115
Butte County,CA,04/14/2021,13220,116
Butte County,CA,04/21/2021,13366,146
Butte County,CA,04/28/2021,13510,144
Butte County,CA,05/05/2021,13683,173
Butte County,CA,05/12/2021,13830,147
Butte County,CA,05/19/2021,13994,164
Butte County,CA,05/26/2021,14137,143
Butte County,CA,06/02/2021,14277,140
Butte County,CA,06/09/2021,14399,122
Butte County,CA,06/16/2021,14493,94
Butte County,CA,06/23/2021,14549,56
Butte County,CA,06/30/2021,14566,17
Butte County,CA,07/07/2021,14663,97
Butte County,CA,07/14/2021,14745,82
Butte County,CA,07/21/2021,14888,143
Butte County,CA,07/28/2021,15151,263
Butte County,CA,08/04/2021,15593,442
Butte County,CA,08/11/2021,16104,511
Butte County,CA,08/18/2021,16762,658
Butte County,CA,08/25/2021,17573,811
Butte County,CA,09/01/2021,18732,1159
Butte County,CA,09/08/2021,19757,1025
Butte County,CA,09/15/2021,20742,985
Butte County,CA,09/22/2021,21580,838
Butte County,CA,09/29/2021,22243,663
Butte County,CA,10/06/2021,22686,443
Butte County,CA,10/13/2021,23109,423
